Type;Variable;Group;Week;Year;Age;Vax_status;Value
antal;tests;alle;11;2022;20-29;Anden vaccination;22112,0
antal;tests;alle;11;2022;20-29;Fuld effekt efter primært forløb;5864,0
antal;tests;alle;11;2022;20-29;Fuld effekt efter revaccination;16231,0
antal;tests;alle;10;2022;20-29;Ingen vaccination;4401,0
antal;tests;alle;10;2022;20-29;Første vaccination;537,0
antal;tests;alle;10;2022;20-29;Anden vaccination;32997,0
antal;tests;alle;10;2022;20-29;Fuld effekt efter primært forløb;8301,0
antal;tests;alle;10;2022;20-29;Fuld effekt efter revaccination;24655,0
antal;tests;alle;9;2022;20-29;Ingen vaccination;4533,0
antal;tests;alle;9;2022;20-29;Første vaccination;564,0
antal;tests;alle;9;2022;20-29;Anden vaccination;37768,0
antal;tests;alle;9;2022;20-29;Fuld effekt efter primært forløb;9171,0
antal;tests;alle;9;2022;20-29;Fuld effekt efter revaccination;28545,0
antal;tests;alle;8;2022;20-29;Ingen vaccination;6067,0
antal;tests;alle;8;2022;20-29;Første vaccination;773,0
antal;tests;alle;8;2022;20-29;Anden vaccination;54044,0
antal;tests;alle;8;2022;20-29;Fuld effekt efter primært forløb;13082,0
antal;tests;alle;8;2022;20-29;Fuld effekt efter revaccination;40865,0
antal;tests;alle;7;2022;20-29;Ingen vaccination;9344,0
antal;tests;alle;7;2022;20-29;Første vaccination;1151,0
antal;tests;alle;7;2022;20-29;Anden vaccination;81546,0
antal;tests;alle;7;2022;20-29;Fuld effekt efter primært forløb;20742,0
antal;tests;alle;7;2022;20-29;Fuld effekt efter revaccination;60642,0
antal;tests;alle;6;2022;20-29;Ingen vaccination;13261,0
antal;tests;alle;6;2022;20-29;Første vaccination;1837,0
antal;tests;alle;6;2022;20-29;Anden vaccination;111077,0
antal;tests;alle;6;2022;20-29;Fuld effekt efter primært forløb;31545,0
antal;tests;alle;6;2022;20-29;Fuld effekt efter revaccination;79183,0
antal;tests;alle;5;2022;20-29;Ingen vaccination;11997,0
antal;tests;alle;5;2022;20-29;Første vaccination;1574,0
antal;tests;alle;5;2022;20-29;Anden vaccination;91412,0
antal;tests;alle;5;2022;20-29;Fuld effekt efter primært forløb;32169,0
antal;tests;alle;5;2022;20-29;Fuld effekt efter revaccination;58790,0
antal;tests;alle;4;2022;20-29;Ingen vaccination;15716,0
antal;tests;alle;4;2022;20-29;Første vaccination;2218,0
antal;tests;alle;4;2022;20-29;Anden vaccination;105138,0
antal;tests;alle;4;2022;20-29;Fuld effekt efter primært forløb;49484,0
antal;tests;alle;4;2022;20-29;Fuld effekt efter revaccination;54838,0
antal;tests;alle;3;2022;20-29;Ingen vaccination;17829,0
antal;tests;alle;3;2022;20-29;Første vaccination;2686,0
antal;tests;alle;3;2022;20-29;Anden vaccination;115267,0
antal;tests;alle;3;2022;20-29;Fuld effekt efter primært forløb;69304,0
antal;tests;alle;3;2022;20-29;Fuld effekt efter revaccination;44777,0
antal;tests;alle;2;2022;20-29;Ingen vaccination;17351,0
antal;tests;alle;2;2022;20-29;Første vaccination;3032,0
antal;tests;alle;2;2022;20-29;Anden vaccination;109917,0
antal;tests;alle;2;2022;20-29;Fuld effekt efter primært forløb;80132,0
antal;tests;alle;2;2022;20-29;Fuld effekt efter revaccination;28588,0
antal;tests;alle;1;2022;20-29;Ingen vaccination;20980,0
antal;tests;alle;1;2022;20-29;Første vaccination;4447,0
antal;tests;alle;1;2022;20-29;Anden vaccination;135130,0
antal;tests;alle;1;2022;20-29;Fuld effekt efter primært forløb;117501,0
antal;tests;alle;1;2022;20-29;Fuld effekt efter revaccination;16191,0
antal;tests;alle;52;2021;20-29;Ingen vaccination;17303,0
antal;tests;alle;52;2021;20-29;Første vaccination;4193,0
antal;tests;alle;52;2021;20-29;Anden vaccination;124426,0
antal;tests;alle;52;2021;20-29;Fuld effekt efter primært forløb;110192,0
antal;tests;alle;52;2021;20-29;Fuld effekt efter revaccination;12488,0
antal;tests;alle;51;2021;20-29;Ingen vaccination;16745,0
antal;tests;alle;51;2021;20-29;Første vaccination;4623,0
antal;tests;alle;51;2021;20-29;Anden vaccination;140541,0
antal;tests;alle;51;2021;20-29;Fuld effekt efter primært forløb;125638,0
antal;tests;alle;51;2021;20-29;Fuld effekt efter revaccination;12595,0
antal;tests;alle;50;2021;20-29;Ingen vaccination;20041,0
antal;tests;alle;50;2021;20-29;Første vaccination;5697,0
antal;tests;alle;50;2021;20-29;Anden vaccination;140963,0
antal;tests;alle;50;2021;20-29;Fuld effekt efter primært forløb;128160,0
antal;tests;alle;50;2021;20-29;Fuld effekt efter revaccination;10716,0
antal;tests;alle;49;2021;20-29;Ingen vaccination;19609,0
antal;tests;alle;49;2021;20-29;Første vaccination;5305,0
antal;tests;alle;49;2021;20-29;Anden vaccination;112089,0
antal;tests;alle;49;2021;20-29;Fuld effekt efter primært forløb;102447,0
antal;tests;alle;49;2021;20-29;Fuld effekt efter revaccination;8440,0
antal;tests;alle;48;2021;20-29;Ingen vaccination;20678,0
antal;tests;alle;48;2021;20-29;Første vaccination;4974,0
antal;tests;alle;48;2021;20-29;Anden vaccination;94881,0
antal;tests;alle;48;2021;20-29;Fuld effekt efter primært forløb;88022,0
antal;tests;alle;48;2021;20-29;Fuld effekt efter revaccination;6097,0
antal;tests;alle;11;2022;30-39;Ingen vaccination;2821,0
antal;tests;alle;11;2022;30-39;Første vaccination;336,0
antal;tests;alle;11;2022;30-39;Anden vaccination;20623,0
antal;tests;alle;11;2022;30-39;Fuld effekt efter primært forløb;5732,0
antal;tests;alle;11;2022;30-39;Fuld effekt efter revaccination;14864,0
antal;tests;alle;10;2022;30-39;Ingen vaccination;3378,0
antal;tests;alle;10;2022;30-39;Første vaccination;423,0
antal;tests;alle;10;2022;30-39;Anden vaccination;30398,0
antal;tests;alle;10;2022;30-39;Fuld effekt efter primært forløb;8059,0
antal;tests;alle;10;2022;30-39;Fuld effekt efter revaccination;22318,0
antal;tests;alle;9;2022;30-39;Ingen vaccination;3808,0
antal;tests;alle;9;2022;30-39;Første vaccination;484,0
antal;tests;alle;9;2022;30-39;Anden vaccination;37698,0
antal;tests;alle;9;2022;30-39;Fuld effekt efter primært forløb;9529,0
antal;tests;alle;9;2022;30-39;Fuld effekt efter revaccination;28129,0
antal;tests;alle;8;2022;30-39;Ingen vaccination;5149,0
antal;tests;alle;8;2022;30-39;Første vaccination;634,0
antal;tests;alle;8;2022;30-39;Anden vaccination;51383,0
antal;tests;alle;8;2022;30-39;Fuld effekt efter primært forløb;13574,0
antal;tests;alle;8;2022;30-39;Fuld effekt efter revaccination;37745,0
antal;tests;alle;7;2022;30-39;Ingen vaccination;7779,0
antal;tests;alle;7;2022;30-39;Første vaccination;979,0
antal;tests;alle;7;2022;30-39;Anden vaccination;76840,0
antal;tests;alle;7;2022;30-39;Fuld effekt efter primært forløb;21342,0
antal;tests;alle;7;2022;30-39;Fuld effekt efter revaccination;55366,0
antal;tests;alle;6;2022;30-39;Ingen vaccination;11333,0
antal;tests;alle;6;2022;30-39;Første vaccination;1405,0
antal;tests;alle;6;2022;30-39;Anden vaccination;105251,0
antal;tests;alle;6;2022;30-39;Fuld effekt efter primært forløb;32814,0
antal;tests;alle;6;2022;30-39;Fuld effekt efter revaccination;72167,0
antal;tests;alle;5;2022;30-39;Ingen vaccination;12300,0
antal;tests;alle;5;2022;30-39;Første vaccination;1579,0
antal;tests;alle;5;2022;30-39;Anden vaccination;113604,0
antal;tests;alle;5;2022;30-39;Fuld effekt efter primært forløb;42959,0
antal;tests;alle;5;2022;30-39;Fuld effekt efter revaccination;70179,0
antal;tests;alle;4;2022;30-39;Ingen vaccination;16296,0
antal;tests;alle;4;2022;30-39;Første vaccination;2227,0
antal;tests;alle;4;2022;30-39;Anden vaccination;133807,0
antal;tests;alle;4;2022;30-39;Fuld effekt efter primært forløb;66755,0
antal;tests;alle;4;2022;30-39;Fuld effekt efter revaccination;66241,0
antal;tests;alle;3;2022;30-39;Ingen vaccination;18687,0
antal;tests;alle;3;2022;30-39;Første vaccination;2809,0
antal;tests;alle;3;2022;30-39;Anden vaccination;152746,0
antal;tests;alle;3;2022;30-39;Fuld effekt efter primært forløb;97902,0
antal;tests;alle;3;2022;30-39;Fuld effekt efter revaccination;53475,0
antal;tests;alle;2;2022;30-39;Ingen vaccination;17314,0
antal;tests;alle;2;2022;30-39;Første vaccination;2896,0
antal;tests;alle;2;2022;30-39;Anden vaccination;133274,0
antal;tests;alle;2;2022;30-39;Fuld effekt efter primært forløb;100498,0
antal;tests;alle;2;2022;30-39;Fuld effekt efter revaccination;31405,0
antal;tests;alle;1;2022;30-39;Ingen vaccination;17062,0
antal;tests;alle;1;2022;30-39;Første vaccination;3448,0
antal;tests;alle;1;2022;30-39;Anden vaccination;116902,0
antal;tests;alle;1;2022;30-39;Fuld effekt efter primært forløb;94851,0
antal;tests;alle;1;2022;30-39;Fuld effekt efter revaccination;20975,0
antal;tests;alle;52;2021;30-39;Ingen vaccination;14580,0
antal;tests;alle;52;2021;30-39;Første vaccination;3477,0
antal;tests;alle;52;2021;30-39;Anden vaccination;109530,0
antal;tests;alle;52;2021;30-39;Fuld effekt efter primært forløb;91165,0
antal;tests;alle;52;2021;30-39;Fuld effekt efter revaccination;16838,0
antal;tests;alle;51;2021;30-39;Ingen vaccination;15245,0
antal;tests;alle;51;2021;30-39;Første vaccination;4077,0
antal;tests;alle;51;2021;30-39;Anden vaccination;134653,0
antal;tests;alle;51;2021;30-39;Fuld effekt efter primært forløb;114045,0
antal;tests;alle;51;2021;30-39;Fuld effekt efter revaccination;18273,0
antal;tests;alle;50;2021;30-39;Ingen vaccination;19813,0
antal;tests;alle;50;2021;30-39;Første vaccination;5673,0
antal;tests;alle;50;2021;30-39;Anden vaccination;151801,0
antal;tests;alle;50;2021;30-39;Fuld effekt efter primært forløb;132343,0
antal;tests;alle;50;2021;30-39;Fuld effekt efter revaccination;17105,0
antal;tests;alle;49;2021;30-39;Ingen vaccination;21104,0
antal;tests;alle;49;2021;30-39;Første vaccination;5998,0
antal;tests;alle;49;2021;30-39;Anden vaccination;135720,0
antal;tests;alle;49;2021;30-39;Fuld effekt efter primært forløb;119988,0
antal;tests;alle;49;2021;30-39;Fuld effekt efter revaccination;14259,0
antal;tests;alle;48;2021;30-39;Ingen vaccination;22147,0
antal;tests;alle;48;2021;30-39;Første vaccination;5948,0
antal;tests;alle;48;2021;30-39;Anden vaccination;122645,0
antal;tests;alle;48;2021;30-39;Fuld effekt efter primært forløb;110412,0
antal;tests;alle;48;2021;30-39;Fuld effekt efter revaccination;11123,0
antal;tests;alle;11;2022;40-49;Ingen vaccination;1649,0
antal;tests;alle;11;2022;40-49;Første vaccination;190,0
antal;tests;alle;11;2022;40-49;Anden vaccination;25723,0
antal;tests;alle;11;2022;40-49;Fuld effekt efter primært forløb;2873,0
antal;tests;alle;11;2022;40-49;Fuld effekt efter revaccination;22831,0
antal;tests;alle;10;2022;40-49;Ingen vaccination;2138,0
antal;tests;alle;10;2022;40-49;Første vaccination;201,0
antal;tests;alle;10;2022;40-49;Anden vaccination;38136,0
antal;tests;alle;10;2022;40-49;Fuld effekt efter primært forløb;3854,0
antal;tests;alle;10;2022;40-49;Fuld effekt efter revaccination;34268,0
antal;tests;alle;9;2022;40-49;Ingen vaccination;2434,0
antal;tests;alle;9;2022;40-49;Første vaccination;233,0
antal;tests;alle;9;2022;40-49;Anden vaccination;47039,0
antal;tests;alle;9;2022;40-49;Fuld effekt efter primært forløb;4533,0
antal;tests;alle;9;2022;40-49;Fuld effekt efter revaccination;42487,0
antal;tests;alle;8;2022;40-49;Ingen vaccination;3184,0
antal;tests;alle;8;2022;40-49;Første vaccination;312,0
antal;tests;alle;8;2022;40-49;Anden vaccination;61512,0
antal;tests;alle;8;2022;40-49;Fuld effekt efter primært forløb;5814,0
antal;tests;alle;8;2022;40-49;Fuld effekt efter revaccination;55667,0
antal;tests;alle;7;2022;40-49;Ingen vaccination;4564,0
antal;tests;alle;7;2022;40-49;Første vaccination;449,0
antal;tests;alle;7;2022;40-49;Anden vaccination;86292,0
antal;tests;alle;7;2022;40-49;Fuld effekt efter primært forløb;8476,0
antal;tests;alle;7;2022;40-49;Fuld effekt efter revaccination;77758,0
antal;tests;alle;6;2022;40-49;Ingen vaccination;6695,0
antal;tests;alle;6;2022;40-49;Første vaccination;646,0
antal;tests;alle;6;2022;40-49;Anden vaccination;120116,0
antal;tests;alle;6;2022;40-49;Fuld effekt efter primært forløb;13252,0
antal;tests;alle;6;2022;40-49;Fuld effekt efter revaccination;106757,0
antal;tests;alle;5;2022;40-49;Ingen vaccination;7660,0
antal;tests;alle;5;2022;40-49;Første vaccination;756,0
antal;tests;alle;5;2022;40-49;Anden vaccination;137008,0
antal;tests;alle;5;2022;40-49;Fuld effekt efter primært forløb;17552,0
antal;tests;alle;5;2022;40-49;Fuld effekt efter revaccination;119303,0
antal;tests;alle;4;2022;40-49;Ingen vaccination;10202,0
antal;tests;alle;4;2022;40-49;Første vaccination;976,0
antal;tests;alle;4;2022;40-49;Anden vaccination;169793,0
antal;tests;alle;4;2022;40-49;Fuld effekt efter primært forløb;28872,0
antal;tests;alle;4;2022;40-49;Fuld effekt efter revaccination;140627,0
antal;tests;alle;3;2022;40-49;Ingen vaccination;11460,0
antal;tests;alle;3;2022;40-49;Første vaccination;1342,0
antal;tests;alle;3;2022;40-49;Anden vaccination;192129,0
antal;tests;alle;3;2022;40-49;Fuld effekt efter primært forløb;45643,0
antal;tests;alle;3;2022;40-49;Fuld effekt efter revaccination;145945,0
antal;tests;alle;2;2022;40-49;Ingen vaccination;10402,0
antal;tests;alle;2;2022;40-49;Første vaccination;1270,0
antal;tests;alle;2;2022;40-49;Anden vaccination;158284,0
antal;tests;alle;2;2022;40-49;Fuld effekt efter primært forløb;50669,0
antal;tests;alle;2;2022;40-49;Fuld effekt efter revaccination;107099,0
antal;tests;alle;1;2022;40-49;Ingen vaccination;10354,0
antal;tests;alle;1;2022;40-49;Første vaccination;1413,0
antal;tests;alle;1;2022;40-49;Anden vaccination;143947,0
antal;tests;alle;1;2022;40-49;Fuld effekt efter primært forløb;64458,0
antal;tests;alle;1;2022;40-49;Fuld effekt efter revaccination;79070,0
antal;tests;alle;52;2021;40-49;Ingen vaccination;8804,0
antal;tests;alle;52;2021;40-49;Første vaccination;1389,0
antal;tests;alle;52;2021;40-49;Anden vaccination;126628,0
antal;tests;alle;52;2021;40-49;Fuld effekt efter primært forløb;97206,0
antal;tests;alle;52;2021;40-49;Fuld effekt efter revaccination;28866,0
antal;tests;alle;51;2021;40-49;Ingen vaccination;9445,0
antal;tests;alle;51;2021;40-49;Første vaccination;1540,0
antal;tests;alle;51;2021;40-49;Anden vaccination;153544,0
antal;tests;alle;51;2021;40-49;Fuld effekt efter primært forløb;123596,0
antal;tests;alle;51;2021;40-49;Fuld effekt efter revaccination;29090,0
antal;tests;alle;50;2021;40-49;Ingen vaccination;12315,0
antal;tests;alle;50;2021;40-49;Første vaccination;2213,0
antal;tests;alle;50;2021;40-49;Anden vaccination;177970,0
antal;tests;alle;50;2021;40-49;Fuld effekt efter primært forløb;149099,0
antal;tests;alle;50;2021;40-49;Fuld effekt efter revaccination;27890,0
antal;tests;alle;49;2021;40-49;Ingen vaccination;13370,0
antal;tests;alle;49;2021;40-49;Første vaccination;2426,0
antal;tests;alle;49;2021;40-49;Anden vaccination;171274,0
antal;tests;alle;49;2021;40-49;Fuld effekt efter primært forløb;147156,0
antal;tests;alle;49;2021;40-49;Fuld effekt efter revaccination;23489,0
antal;tests;alle;48;2021;40-49;Ingen vaccination;14281,0
antal;tests;alle;48;2021;40-49;Første vaccination;2638,0
antal;tests;alle;48;2021;40-49;Anden vaccination;161090,0
antal;tests;alle;48;2021;40-49;Fuld effekt efter primært forløb;141846,0
antal;tests;alle;48;2021;40-49;Fuld effekt efter revaccination;18876,0
antal;tests;alle;11;2022;50-59;Ingen vaccination;1375,0
antal;tests;alle;11;2022;50-59;Første vaccination;127,0
antal;tests;alle;11;2022;50-59;Anden vaccination;37619,0
antal;tests;alle;11;2022;50-59;Fuld effekt efter primært forløb;1972,0
antal;tests;alle;11;2022;50-59;Fuld effekt efter revaccination;35641,0
antal;tests;alle;10;2022;50-59;Ingen vaccination;1821,0
antal;tests;alle;10;2022;50-59;Første vaccination;161,0
antal;tests;alle;10;2022;50-59;Anden vaccination;53794,0
antal;tests;alle;10;2022;50-59;Fuld effekt efter primært forløb;2526,0
antal;tests;alle;10;2022;50-59;Fuld effekt efter revaccination;51258,0
antal;tests;alle;9;2022;50-59;Ingen vaccination;2086,0
antal;tests;alle;9;2022;50-59;Første vaccination;160,0
antal;tests;alle;9;2022;50-59;Anden vaccination;66707,0
antal;tests;alle;9;2022;50-59;Fuld effekt efter primært forløb;2939,0
antal;tests;alle;9;2022;50-59;Fuld effekt efter revaccination;63751,0
antal;tests;alle;8;2022;50-59;Ingen vaccination;2707,0
antal;tests;alle;8;2022;50-59;Første vaccination;237,0
antal;tests;alle;8;2022;50-59;Anden vaccination;86009,0
antal;tests;alle;8;2022;50-59;Fuld effekt efter primært forløb;3781,0
antal;tests;alle;8;2022;50-59;Fuld effekt efter revaccination;82194,0
antal;tests;alle;7;2022;50-59;Ingen vaccination;3655,0
antal;tests;alle;7;2022;50-59;Første vaccination;316,0
antal;tests;alle;7;2022;50-59;Anden vaccination;112666,0
antal;tests;alle;7;2022;50-59;Fuld effekt efter primært forløb;5080,0
antal;tests;alle;7;2022;50-59;Fuld effekt efter revaccination;107541,0
antal;tests;alle;6;2022;50-59;Ingen vaccination;4536,0
antal;tests;alle;6;2022;50-59;Første vaccination;378,0
antal;tests;alle;6;2022;50-59;Anden vaccination;133008,0
antal;tests;alle;6;2022;50-59;Fuld effekt efter primært forløb;6521,0
antal;tests;alle;6;2022;50-59;Fuld effekt efter revaccination;126425,0
antal;tests;alle;5;2022;50-59;Ingen vaccination;4646,0
antal;tests;alle;5;2022;50-59;Første vaccination;436,0
antal;tests;alle;5;2022;50-59;Anden vaccination;134435,0
antal;tests;alle;5;2022;50-59;Fuld effekt efter primært forløb;7709,0
antal;tests;alle;5;2022;50-59;Fuld effekt efter revaccination;126645,0
antal;tests;alle;4;2022;50-59;Ingen vaccination;6184,0
antal;tests;alle;4;2022;50-59;Første vaccination;548,0
antal;tests;alle;4;2022;50-59;Anden vaccination;149874,0
antal;tests;alle;4;2022;50-59;Fuld effekt efter primært forløb;11448,0
antal;tests;alle;4;2022;50-59;Fuld effekt efter revaccination;138300,0
antal;tests;alle;3;2022;50-59;Ingen vaccination;6714,0
antal;tests;alle;3;2022;50-59;Første vaccination;626,0
antal;tests;alle;3;2022;50-59;Anden vaccination;165410,0
antal;tests;alle;3;2022;50-59;Fuld effekt efter primært forløb;17925,0
antal;tests;alle;3;2022;50-59;Fuld effekt efter revaccination;147277,0
antal;tests;alle;2;2022;50-59;Ingen vaccination;6566,0
antal;tests;alle;2;2022;50-59;Første vaccination;683,0
antal;tests;alle;2;2022;50-59;Anden vaccination;150285,0
antal;tests;alle;2;2022;50-59;Fuld effekt efter primært forløb;23741,0
antal;tests;alle;2;2022;50-59;Fuld effekt efter revaccination;126330,0
antal;tests;alle;1;2022;50-59;Ingen vaccination;6979,0
antal;tests;alle;1;2022;50-59;Første vaccination;791,0
antal;tests;alle;1;2022;50-59;Anden vaccination;155686,0
antal;tests;alle;1;2022;50-59;Fuld effekt efter primært forløb;44534,0
antal;tests;alle;1;2022;50-59;Fuld effekt efter revaccination;110933,0
antal;tests;alle;52;2021;50-59;Ingen vaccination;6433,0
antal;tests;alle;52;2021;50-59;Første vaccination;793,0
antal;tests;alle;52;2021;50-59;Anden vaccination;145798,0
antal;tests;alle;52;2021;50-59;Fuld effekt efter primært forløb;100142,0
antal;tests;alle;52;2021;50-59;Fuld effekt efter revaccination;45388,0
antal;tests;alle;51;2021;50-59;Ingen vaccination;6385,0
antal;tests;alle;51;2021;50-59;Første vaccination;880,0
antal;tests;alle;51;2021;50-59;Anden vaccination;159221,0
antal;tests;alle;51;2021;50-59;Fuld effekt efter primært forløb;122455,0
antal;tests;alle;51;2021;50-59;Fuld effekt efter revaccination;36392,0
