"Prøvedato";"Region";"infected";"Antal borgere";"Type af tilfælde (reinfektion eller bekræftet tilfælde)";"type_count"
2021-08-15;Sjælland;73;840125;2.Bekræftede tilfælde;2
2021-08-15;Syddanmark;2;1223372;1.Reinfektion;1
2021-08-15;Syddanmark;162;1223372;2.Bekræftede tilfælde;2
2021-08-16;Hovedstaden;11;1851315;1.Reinfektion;1
2021-08-16;Hovedstaden;416;1851315;2.Bekræftede tilfælde;2
2021-08-16;Midtjylland;3;1333208;1.Reinfektion;1
2021-08-16;Midtjylland;249;1333208;2.Bekræftede tilfælde;2
2021-08-16;Nordjylland;1;589786;1.Reinfektion;1
2021-08-16;Nordjylland;100;589786;2.Bekræftede tilfælde;2
2021-08-16;Sjælland;2;840125;1.Reinfektion;1
2021-08-16;Sjælland;98;840125;2.Bekræftede tilfælde;2
2021-08-16;Syddanmark;1;1223372;1.Reinfektion;1
2021-08-16;Syddanmark;222;1223372;2.Bekræftede tilfælde;2
2021-08-17;Hovedstaden;10;1851315;1.Reinfektion;1
2021-08-17;Hovedstaden;364;1851315;2.Bekræftede tilfælde;2
2021-08-17;Midtjylland;3;1333208;1.Reinfektion;1
2021-08-17;Midtjylland;244;1333208;2.Bekræftede tilfælde;2
2021-08-17;Nordjylland;1;589786;1.Reinfektion;1
2021-08-17;Nordjylland;105;589786;2.Bekræftede tilfælde;2
2021-08-17;Sjælland;1;840125;1.Reinfektion;1
2021-08-17;Sjælland;85;840125;2.Bekræftede tilfælde;2
2021-08-17;Syddanmark;1;1223372;1.Reinfektion;1
2021-08-17;Syddanmark;213;1223372;2.Bekræftede tilfælde;2
2021-08-18;Hovedstaden;8;1851315;1.Reinfektion;1
2021-08-18;Hovedstaden;417;1851315;2.Bekræftede tilfælde;2
2021-08-18;Midtjylland;3;1333208;1.Reinfektion;1
2021-08-18;Midtjylland;208;1333208;2.Bekræftede tilfælde;2
2021-08-18;Nordjylland;0;589786;1.Reinfektion;1
2021-08-18;Nordjylland;84;589786;2.Bekræftede tilfælde;2
2021-08-18;Sjælland;0;840125;1.Reinfektion;1
2021-08-18;Sjælland;88;840125;2.Bekræftede tilfælde;2
2021-08-18;Syddanmark;3;1223372;1.Reinfektion;1
2021-08-18;Syddanmark;169;1223372;2.Bekræftede tilfælde;2
2021-08-19;Hovedstaden;9;1851315;1.Reinfektion;1
2021-08-19;Hovedstaden;426;1851315;2.Bekræftede tilfælde;2
2021-08-19;Midtjylland;2;1333208;1.Reinfektion;1
2021-08-19;Midtjylland;220;1333208;2.Bekræftede tilfælde;2
2021-08-19;Nordjylland;0;589786;1.Reinfektion;1
2021-08-19;Nordjylland;95;589786;2.Bekræftede tilfælde;2
2021-08-19;Sjælland;1;840125;1.Reinfektion;1
2021-08-19;Sjælland;91;840125;2.Bekræftede tilfælde;2
2021-08-19;Syddanmark;3;1223372;1.Reinfektion;1
2021-08-19;Syddanmark;179;1223372;2.Bekræftede tilfælde;2
2021-08-20;Hovedstaden;8;1851315;1.Reinfektion;1
2021-08-20;Hovedstaden;467;1851315;2.Bekræftede tilfælde;2
2021-08-20;Midtjylland;3;1333208;1.Reinfektion;1
2021-08-20;Midtjylland;194;1333208;2.Bekræftede tilfælde;2
2021-08-20;Nordjylland;0;589786;1.Reinfektion;1
2021-08-20;Nordjylland;82;589786;2.Bekræftede tilfælde;2
2021-08-20;Sjælland;0;840125;1.Reinfektion;1
2021-08-20;Sjælland;100;840125;2.Bekræftede tilfælde;2
2021-08-20;Syddanmark;2;1223372;1.Reinfektion;1
2021-08-20;Syddanmark;137;1223372;2.Bekræftede tilfælde;2
2021-08-21;Hovedstaden;13;1851315;1.Reinfektion;1
2021-08-21;Hovedstaden;434;1851315;2.Bekræftede tilfælde;2
2021-08-21;Midtjylland;1;1333208;1.Reinfektion;1
2021-08-21;Midtjylland;112;1333208;2.Bekræftede tilfælde;2
2021-08-21;Nordjylland;0;589786;1.Reinfektion;1
2021-08-21;Nordjylland;55;589786;2.Bekræftede tilfælde;2
2021-08-21;Sjælland;0;840125;1.Reinfektion;1
2021-08-21;Sjælland;59;840125;2.Bekræftede tilfælde;2
2021-08-21;Syddanmark;2;1223372;1.Reinfektion;1
2021-08-21;Syddanmark;98;1223372;2.Bekræftede tilfælde;2
2021-08-22;Hovedstaden;18;1851315;1.Reinfektion;1
2021-08-22;Hovedstaden;527;1851315;2.Bekræftede tilfælde;2
2021-08-22;Midtjylland;1;1333208;1.Reinfektion;1
2021-08-22;Midtjylland;169;1333208;2.Bekræftede tilfælde;2
2021-08-22;Nordjylland;1;589786;1.Reinfektion;1
2021-08-22;Nordjylland;61;589786;2.Bekræftede tilfælde;2
2021-08-22;Sjælland;1;840125;1.Reinfektion;1
2021-08-22;Sjælland;72;840125;2.Bekræftede tilfælde;2
2021-08-22;Syddanmark;1;1223372;1.Reinfektion;1
2021-08-22;Syddanmark;145;1223372;2.Bekræftede tilfælde;2
2021-08-23;Hovedstaden;14;1851315;1.Reinfektion;1
2021-08-23;Hovedstaden;498;1851315;2.Bekræftede tilfælde;2
2021-08-23;Midtjylland;3;1333208;1.Reinfektion;1
2021-08-23;Midtjylland;203;1333208;2.Bekræftede tilfælde;2
2021-08-23;Nordjylland;1;589786;1.Reinfektion;1
2021-08-23;Nordjylland;69;589786;2.Bekræftede tilfælde;2
2021-08-23;Sjælland;0;840125;1.Reinfektion;1
2021-08-23;Sjælland;96;840125;2.Bekræftede tilfælde;2
2021-08-23;Syddanmark;2;1223372;1.Reinfektion;1
2021-08-23;Syddanmark;169;1223372;2.Bekræftede tilfælde;2
2021-08-24;Hovedstaden;6;1851315;1.Reinfektion;1
2021-08-24;Hovedstaden;553;1851315;2.Bekræftede tilfælde;2
2021-08-24;Midtjylland;0;1333208;1.Reinfektion;1
2021-08-24;Midtjylland;152;1333208;2.Bekræftede tilfælde;2
2021-08-24;Nordjylland;0;589786;1.Reinfektion;1
2021-08-24;Nordjylland;62;589786;2.Bekræftede tilfælde;2
2021-08-24;Sjælland;0;840125;1.Reinfektion;1
2021-08-24;Sjælland;80;840125;2.Bekræftede tilfælde;2
2021-08-24;Syddanmark;0;1223372;1.Reinfektion;1
2021-08-24;Syddanmark;162;1223372;2.Bekræftede tilfælde;2
2021-08-25;Hovedstaden;11;1851315;1.Reinfektion;1
2021-08-25;Hovedstaden;500;1851315;2.Bekræftede tilfælde;2
2021-08-25;Midtjylland;1;1333208;1.Reinfektion;1
2021-08-25;Midtjylland;148;1333208;2.Bekræftede tilfælde;2
2021-08-25;Nordjylland;0;589786;1.Reinfektion;1
2021-08-25;Nordjylland;50;589786;2.Bekræftede tilfælde;2
2021-08-25;Sjælland;1;840125;1.Reinfektion;1
2021-08-25;Sjælland;98;840125;2.Bekræftede tilfælde;2
2021-08-25;Syddanmark;1;1223372;1.Reinfektion;1
2021-08-25;Syddanmark;150;1223372;2.Bekræftede tilfælde;2
2021-08-26;Hovedstaden;14;1851315;1.Reinfektion;1
2021-08-26;Hovedstaden;486;1851315;2.Bekræftede tilfælde;2
2021-08-26;Midtjylland;5;1333208;1.Reinfektion;1
2021-08-26;Midtjylland;196;1333208;2.Bekræftede tilfælde;2
2021-08-26;Nordjylland;0;589786;1.Reinfektion;1
2021-08-26;Nordjylland;75;589786;2.Bekræftede tilfælde;2
2021-08-26;Sjælland;0;840125;1.Reinfektion;1
2021-08-26;Sjælland;80;840125;2.Bekræftede tilfælde;2
2021-08-26;Syddanmark;4;1223372;1.Reinfektion;1
2021-08-26;Syddanmark;175;1223372;2.Bekræftede tilfælde;2
2021-08-27;Hovedstaden;7;1851315;1.Reinfektion;1
2021-08-27;Hovedstaden;354;1851315;2.Bekræftede tilfælde;2
2021-08-27;Midtjylland;1;1333208;1.Reinfektion;1
2021-08-27;Midtjylland;142;1333208;2.Bekræftede tilfælde;2
2021-08-27;Nordjylland;1;589786;1.Reinfektion;1
2021-08-27;Nordjylland;42;589786;2.Bekræftede tilfælde;2
2021-08-27;Sjælland;1;840125;1.Reinfektion;1
2021-08-27;Sjælland;74;840125;2.Bekræftede tilfælde;2
2021-08-27;Syddanmark;1;1223372;1.Reinfektion;1
2021-08-27;Syddanmark;120;1223372;2.Bekræftede tilfælde;2
2021-08-28;Hovedstaden;8;1851315;1.Reinfektion;1
2021-08-28;Hovedstaden;369;1851315;2.Bekræftede tilfælde;2
2021-08-28;Midtjylland;1;1333208;1.Reinfektion;1
2021-08-28;Midtjylland;117;1333208;2.Bekræftede tilfælde;2
2021-08-28;Nordjylland;1;589786;1.Reinfektion;1
2021-08-28;Nordjylland;31;589786;2.Bekræftede tilfælde;2
2021-08-28;Sjælland;1;840125;1.Reinfektion;1
2021-08-28;Sjælland;61;840125;2.Bekræftede tilfælde;2
2021-08-28;Syddanmark;1;1223372;1.Reinfektion;1
2021-08-28;Syddanmark;85;1223372;2.Bekræftede tilfælde;2
2021-08-29;Hovedstaden;7;1851315;1.Reinfektion;1
2021-08-29;Hovedstaden;425;1851315;2.Bekræftede tilfælde;2
2021-08-29;Midtjylland;3;1333208;1.Reinfektion;1
2021-08-29;Midtjylland;122;1333208;2.Bekræftede tilfælde;2
2021-08-29;Nordjylland;1;589786;1.Reinfektion;1
2021-08-29;Nordjylland;37;589786;2.Bekræftede tilfælde;2
2021-08-29;Sjælland;1;840125;1.Reinfektion;1
2021-08-29;Sjælland;73;840125;2.Bekræftede tilfælde;2
2021-08-29;Syddanmark;2;1223372;1.Reinfektion;1
2021-08-29;Syddanmark;110;1223372;2.Bekræftede tilfælde;2
2021-08-30;Hovedstaden;7;1851315;1.Reinfektion;1
2021-08-30;Hovedstaden;439;1851315;2.Bekræftede tilfælde;2
2021-08-30;Midtjylland;1;1333208;1.Reinfektion;1
2021-08-30;Midtjylland;147;1333208;2.Bekræftede tilfælde;2
2021-08-30;Nordjylland;0;589786;1.Reinfektion;1
2021-08-30;Nordjylland;61;589786;2.Bekræftede tilfælde;2
2021-08-30;Sjælland;2;840125;1.Reinfektion;1
2021-08-30;Sjælland;96;840125;2.Bekræftede tilfælde;2
2021-08-30;Syddanmark;2;1223372;1.Reinfektion;1
2021-08-30;Syddanmark;155;1223372;2.Bekræftede tilfælde;2
2021-08-31;Hovedstaden;7;1851315;1.Reinfektion;1
2021-08-31;Hovedstaden;405;1851315;2.Bekræftede tilfælde;2
2021-08-31;Midtjylland;7;1333208;1.Reinfektion;1
2021-08-31;Midtjylland;148;1333208;2.Bekræftede tilfælde;2
2021-08-31;Nordjylland;0;589786;1.Reinfektion;1
2021-08-31;Nordjylland;52;589786;2.Bekræftede tilfælde;2
2021-08-31;Sjælland;0;840125;1.Reinfektion;1
2021-08-31;Sjælland;69;840125;2.Bekræftede tilfælde;2
2021-08-31;Syddanmark;4;1223372;1.Reinfektion;1
2021-08-31;Syddanmark;130;1223372;2.Bekræftede tilfælde;2
2021-09-01;Hovedstaden;6;1851315;1.Reinfektion;1
2021-09-01;Hovedstaden;394;1851315;2.Bekræftede tilfælde;2
2021-09-01;Midtjylland;1;1333208;1.Reinfektion;1
2021-09-01;Midtjylland;114;1333208;2.Bekræftede tilfælde;2
2021-09-01;Nordjylland;0;589786;1.Reinfektion;1
2021-09-01;Nordjylland;38;589786;2.Bekræftede tilfælde;2
2021-09-01;Sjælland;4;840125;1.Reinfektion;1
2021-09-01;Sjælland;78;840125;2.Bekræftede tilfælde;2
2021-09-01;Syddanmark;0;1223372;1.Reinfektion;1
2021-09-01;Syddanmark;87;1223372;2.Bekræftede tilfælde;2
2021-09-02;Hovedstaden;8;1851315;1.Reinfektion;1
2021-09-02;Hovedstaden;308;1851315;2.Bekræftede tilfælde;2
2021-09-02;Midtjylland;1;1333208;1.Reinfektion;1
2021-09-02;Midtjylland;82;1333208;2.Bekræftede tilfælde;2
2021-09-02;Nordjylland;0;589786;1.Reinfektion;1
2021-09-02;Nordjylland;36;589786;2.Bekræftede tilfælde;2
2021-09-02;Sjælland;0;840125;1.Reinfektion;1
2021-09-02;Sjælland;79;840125;2.Bekræftede tilfælde;2
2021-09-02;Syddanmark;0;1223372;1.Reinfektion;1
2021-09-02;Syddanmark;76;1223372;2.Bekræftede tilfælde;2
2021-09-03;Hovedstaden;6;1851315;1.Reinfektion;1
2021-09-03;Hovedstaden;274;1851315;2.Bekræftede tilfælde;2
2021-09-03;Midtjylland;2;1333208;1.Reinfektion;1
2021-09-03;Midtjylland;105;1333208;2.Bekræftede tilfælde;2
2021-09-03;Nordjylland;0;589786;1.Reinfektion;1
2021-09-03;Nordjylland;25;589786;2.Bekræftede tilfælde;2
2021-09-03;Sjælland;1;840125;1.Reinfektion;1
2021-09-03;Sjælland;55;840125;2.Bekræftede tilfælde;2
2021-09-03;Syddanmark;0;1223372;1.Reinfektion;1
2021-09-03;Syddanmark;72;1223372;2.Bekræftede tilfælde;2
2021-09-04;Hovedstaden;4;1851315;1.Reinfektion;1
2021-09-04;Hovedstaden;235;1851315;2.Bekræftede tilfælde;2
2021-09-04;Midtjylland;0;1333208;1.Reinfektion;1
2021-09-04;Midtjylland;74;1333208;2.Bekræftede tilfælde;2
2021-09-04;Nordjylland;0;589786;1.Reinfektion;1
2021-09-04;Nordjylland;16;589786;2.Bekræftede tilfælde;2
2021-09-04;Sjælland;0;840125;1.Reinfektion;1
2021-09-04;Sjælland;31;840125;2.Bekræftede tilfælde;2
2021-09-04;Syddanmark;2;1223372;1.Reinfektion;1
2021-09-04;Syddanmark;60;1223372;2.Bekræftede tilfælde;2
2021-09-05;Hovedstaden;8;1851315;1.Reinfektion;1
2021-09-05;Hovedstaden;276;1851315;2.Bekræftede tilfælde;2
2021-09-05;Midtjylland;3;1333208;1.Reinfektion;1
2021-09-05;Midtjylland;69;1333208;2.Bekræftede tilfælde;2
2021-09-05;Nordjylland;0;589786;1.Reinfektion;1
2021-09-05;Nordjylland;20;589786;2.Bekræftede tilfælde;2
2021-09-05;Sjælland;0;840125;1.Reinfektion;1
2021-09-05;Sjælland;49;840125;2.Bekræftede tilfælde;2
2021-09-05;Syddanmark;1;1223372;1.Reinfektion;1
2021-09-05;Syddanmark;53;1223372;2.Bekræftede tilfælde;2
2021-09-06;Hovedstaden;5;1852142;1.Reinfektion;1
2021-09-06;Hovedstaden;316;1852142;2.Bekræftede tilfælde;2
2021-09-06;Midtjylland;1;1334300;1.Reinfektion;1
2021-09-06;Midtjylland;66;1334300;2.Bekræftede tilfælde;2
2021-09-06;Nordjylland;0;590116;1.Reinfektion;1
2021-09-06;Nordjylland;25;590116;2.Bekræftede tilfælde;2
2021-09-06;Sjælland;1;840669;1.Reinfektion;1
2021-09-06;Sjælland;102;840669;2.Bekræftede tilfælde;2
2021-09-06;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-06;Syddanmark;76;1223824;2.Bekræftede tilfælde;2
2021-09-07;Hovedstaden;2;1852142;1.Reinfektion;1
2021-09-07;Hovedstaden;319;1852142;2.Bekræftede tilfælde;2
2021-09-07;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-07;Midtjylland;99;1334300;2.Bekræftede tilfælde;2
2021-09-07;Nordjylland;0;590116;1.Reinfektion;1
2021-09-07;Nordjylland;16;590116;2.Bekræftede tilfælde;2
2021-09-07;Sjælland;1;840669;1.Reinfektion;1
2021-09-07;Sjælland;92;840669;2.Bekræftede tilfælde;2
2021-09-07;Syddanmark;1;1223824;1.Reinfektion;1
2021-09-07;Syddanmark;82;1223824;2.Bekræftede tilfælde;2
2021-09-08;Hovedstaden;7;1852142;1.Reinfektion;1
2021-09-08;Hovedstaden;267;1852142;2.Bekræftede tilfælde;2
2021-09-08;Midtjylland;1;1334300;1.Reinfektion;1
2021-09-08;Midtjylland;74;1334300;2.Bekræftede tilfælde;2
2021-09-08;Nordjylland;0;590116;1.Reinfektion;1
2021-09-08;Nordjylland;28;590116;2.Bekræftede tilfælde;2
2021-09-08;Sjælland;0;840669;1.Reinfektion;1
2021-09-08;Sjælland;65;840669;2.Bekræftede tilfælde;2
2021-09-08;Syddanmark;1;1223824;1.Reinfektion;1
2021-09-08;Syddanmark;59;1223824;2.Bekræftede tilfælde;2
2021-09-09;Hovedstaden;9;1852142;1.Reinfektion;1
2021-09-09;Hovedstaden;209;1852142;2.Bekræftede tilfælde;2
2021-09-09;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-09;Midtjylland;91;1334300;2.Bekræftede tilfælde;2
2021-09-09;Nordjylland;0;590116;1.Reinfektion;1
2021-09-09;Nordjylland;28;590116;2.Bekræftede tilfælde;2
2021-09-09;Sjælland;1;840669;1.Reinfektion;1
2021-09-09;Sjælland;88;840669;2.Bekræftede tilfælde;2
2021-09-09;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-09;Syddanmark;69;1223824;2.Bekræftede tilfælde;2
2021-09-10;Hovedstaden;3;1852142;1.Reinfektion;1
2021-09-10;Hovedstaden;173;1852142;2.Bekræftede tilfælde;2
2021-09-10;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-10;Midtjylland;68;1334300;2.Bekræftede tilfælde;2
2021-09-10;Nordjylland;0;590116;1.Reinfektion;1
2021-09-10;Nordjylland;17;590116;2.Bekræftede tilfælde;2
2021-09-10;Sjælland;1;840669;1.Reinfektion;1
2021-09-10;Sjælland;62;840669;2.Bekræftede tilfælde;2
2021-09-10;Syddanmark;1;1223824;1.Reinfektion;1
2021-09-10;Syddanmark;57;1223824;2.Bekræftede tilfælde;2
2021-09-11;Hovedstaden;8;1852142;1.Reinfektion;1
2021-09-11;Hovedstaden;166;1852142;2.Bekræftede tilfælde;2
2021-09-11;Midtjylland;1;1334300;1.Reinfektion;1
2021-09-11;Midtjylland;54;1334300;2.Bekræftede tilfælde;2
2021-09-11;Nordjylland;0;590116;1.Reinfektion;1
2021-09-11;Nordjylland;10;590116;2.Bekræftede tilfælde;2
2021-09-11;Sjælland;0;840669;1.Reinfektion;1
2021-09-11;Sjælland;42;840669;2.Bekræftede tilfælde;2
2021-09-11;Syddanmark;1;1223824;1.Reinfektion;1
2021-09-11;Syddanmark;32;1223824;2.Bekræftede tilfælde;2
2021-09-12;Hovedstaden;4;1852142;1.Reinfektion;1
2021-09-12;Hovedstaden;190;1852142;2.Bekræftede tilfælde;2
2021-09-12;Midtjylland;1;1334300;1.Reinfektion;1
2021-09-12;Midtjylland;42;1334300;2.Bekræftede tilfælde;2
2021-09-12;Nordjylland;0;590116;1.Reinfektion;1
2021-09-12;Nordjylland;19;590116;2.Bekræftede tilfælde;2
2021-09-12;Sjælland;0;840669;1.Reinfektion;1
2021-09-12;Sjælland;50;840669;2.Bekræftede tilfælde;2
2021-09-12;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-12;Syddanmark;27;1223824;2.Bekræftede tilfælde;2
2021-09-13;Hovedstaden;5;1852142;1.Reinfektion;1
2021-09-13;Hovedstaden;193;1852142;2.Bekræftede tilfælde;2
2021-09-13;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-13;Midtjylland;62;1334300;2.Bekræftede tilfælde;2
2021-09-13;Nordjylland;0;590116;1.Reinfektion;1
2021-09-13;Nordjylland;38;590116;2.Bekræftede tilfælde;2
2021-09-13;Sjælland;1;840669;1.Reinfektion;1
2021-09-13;Sjælland;65;840669;2.Bekræftede tilfælde;2
2021-09-13;Syddanmark;2;1223824;1.Reinfektion;1
2021-09-13;Syddanmark;47;1223824;2.Bekræftede tilfælde;2
2021-09-14;Hovedstaden;4;1852142;1.Reinfektion;1
2021-09-14;Hovedstaden;180;1852142;2.Bekræftede tilfælde;2
2021-09-14;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-14;Midtjylland;47;1334300;2.Bekræftede tilfælde;2
2021-09-14;Nordjylland;0;590116;1.Reinfektion;1
2021-09-14;Nordjylland;23;590116;2.Bekræftede tilfælde;2
2021-09-14;Sjælland;0;840669;1.Reinfektion;1
2021-09-14;Sjælland;43;840669;2.Bekræftede tilfælde;2
2021-09-14;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-14;Syddanmark;50;1223824;2.Bekræftede tilfælde;2
2021-09-15;Hovedstaden;0;1852142;1.Reinfektion;1
2021-09-15;Hovedstaden;154;1852142;2.Bekræftede tilfælde;2
2021-09-15;Midtjylland;1;1334300;1.Reinfektion;1
2021-09-15;Midtjylland;54;1334300;2.Bekræftede tilfælde;2
2021-09-15;Nordjylland;0;590116;1.Reinfektion;1
2021-09-15;Nordjylland;27;590116;2.Bekræftede tilfælde;2
2021-09-15;Sjælland;1;840669;1.Reinfektion;1
2021-09-15;Sjælland;40;840669;2.Bekræftede tilfælde;2
2021-09-15;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-15;Syddanmark;40;1223824;2.Bekræftede tilfælde;2
2021-09-16;Hovedstaden;3;1852142;1.Reinfektion;1
2021-09-16;Hovedstaden;141;1852142;2.Bekræftede tilfælde;2
2021-09-16;Midtjylland;2;1334300;1.Reinfektion;1
2021-09-16;Midtjylland;43;1334300;2.Bekræftede tilfælde;2
2021-09-16;Nordjylland;0;590116;1.Reinfektion;1
2021-09-16;Nordjylland;23;590116;2.Bekræftede tilfælde;2
2021-09-16;Sjælland;0;840669;1.Reinfektion;1
2021-09-16;Sjælland;36;840669;2.Bekræftede tilfælde;2
2021-09-16;Syddanmark;1;1223824;1.Reinfektion;1
2021-09-16;Syddanmark;59;1223824;2.Bekræftede tilfælde;2
2021-09-17;Hovedstaden;2;1852142;1.Reinfektion;1
2021-09-17;Hovedstaden;145;1852142;2.Bekræftede tilfælde;2
2021-09-17;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-17;Midtjylland;46;1334300;2.Bekræftede tilfælde;2
2021-09-17;Nordjylland;1;590116;1.Reinfektion;1
2021-09-17;Nordjylland;15;590116;2.Bekræftede tilfælde;2
2021-09-17;Sjælland;0;840669;1.Reinfektion;1
2021-09-17;Sjælland;36;840669;2.Bekræftede tilfælde;2
2021-09-17;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-17;Syddanmark;67;1223824;2.Bekræftede tilfælde;2
2021-09-18;Hovedstaden;1;1852142;1.Reinfektion;1
2021-09-18;Hovedstaden;90;1852142;2.Bekræftede tilfælde;2
2021-09-18;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-18;Midtjylland;44;1334300;2.Bekræftede tilfælde;2
2021-09-18;Nordjylland;0;590116;1.Reinfektion;1
2021-09-18;Nordjylland;10;590116;2.Bekræftede tilfælde;2
2021-09-18;Sjælland;2;840669;1.Reinfektion;1
2021-09-18;Sjælland;31;840669;2.Bekræftede tilfælde;2
2021-09-18;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-18;Syddanmark;31;1223824;2.Bekræftede tilfælde;2
2021-09-19;Hovedstaden;2;1852142;1.Reinfektion;1
2021-09-19;Hovedstaden;122;1852142;2.Bekræftede tilfælde;2
2021-09-19;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-19;Midtjylland;53;1334300;2.Bekræftede tilfælde;2
2021-09-19;Nordjylland;0;590116;1.Reinfektion;1
2021-09-19;Nordjylland;17;590116;2.Bekræftede tilfælde;2
2021-09-19;Sjælland;0;840669;1.Reinfektion;1
2021-09-19;Sjælland;23;840669;2.Bekræftede tilfælde;2
2021-09-19;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-19;Syddanmark;54;1223824;2.Bekræftede tilfælde;2
2021-09-20;Hovedstaden;2;1852142;1.Reinfektion;1
2021-09-20;Hovedstaden;142;1852142;2.Bekræftede tilfælde;2
2021-09-20;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-20;Midtjylland;61;1334300;2.Bekræftede tilfælde;2
2021-09-20;Nordjylland;0;590116;1.Reinfektion;1
2021-09-20;Nordjylland;30;590116;2.Bekræftede tilfælde;2
2021-09-20;Sjælland;0;840669;1.Reinfektion;1
2021-09-20;Sjælland;73;840669;2.Bekræftede tilfælde;2
2021-09-20;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-20;Syddanmark;72;1223824;2.Bekræftede tilfælde;2
2021-09-21;Hovedstaden;1;1852142;1.Reinfektion;1
2021-09-21;Hovedstaden;123;1852142;2.Bekræftede tilfælde;2
2021-09-21;Midtjylland;1;1334300;1.Reinfektion;1
2021-09-21;Midtjylland;61;1334300;2.Bekræftede tilfælde;2
2021-09-21;Nordjylland;0;590116;1.Reinfektion;1
2021-09-21;Nordjylland;29;590116;2.Bekræftede tilfælde;2
2021-09-21;Sjælland;0;840669;1.Reinfektion;1
2021-09-21;Sjælland;58;840669;2.Bekræftede tilfælde;2
2021-09-21;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-21;Syddanmark;68;1223824;2.Bekræftede tilfælde;2
2021-09-22;Hovedstaden;1;1852142;1.Reinfektion;1
2021-09-22;Hovedstaden;138;1852142;2.Bekræftede tilfælde;2
2021-09-22;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-22;Midtjylland;64;1334300;2.Bekræftede tilfælde;2
2021-09-22;Nordjylland;0;590116;1.Reinfektion;1
2021-09-22;Nordjylland;54;590116;2.Bekræftede tilfælde;2
2021-09-22;Sjælland;0;840669;1.Reinfektion;1
2021-09-22;Sjælland;50;840669;2.Bekræftede tilfælde;2
2021-09-22;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-22;Syddanmark;50;1223824;2.Bekræftede tilfælde;2
2021-09-23;Hovedstaden;1;1852142;1.Reinfektion;1
2021-09-23;Hovedstaden;143;1852142;2.Bekræftede tilfælde;2
2021-09-23;Midtjylland;0;1334300;1.Reinfektion;1
2021-09-23;Midtjylland;58;1334300;2.Bekræftede tilfælde;2
2021-09-23;Nordjylland;2;590116;1.Reinfektion;1
2021-09-23;Nordjylland;57;590116;2.Bekræftede tilfælde;2
2021-09-23;Sjælland;0;840669;1.Reinfektion;1
2021-09-23;Sjælland;54;840669;2.Bekræftede tilfælde;2
2021-09-23;Syddanmark;0;1223824;1.Reinfektion;1
2021-09-23;Syddanmark;55;1223824;2.Bekræftede tilfælde;2
2021-09-24;Hovedstaden;1;1852142;1.Reinfektion;1
2021-09-24;Hovedstaden;142;1852142;2.Bekræftede tilfælde;2
2021-09-24;Midtjylland;1;1334300;1.Reinfektion;1
2021-09-24;Midtjylland;43;1334300;2.Bekræftede tilfælde;2
2021-09-24;Nordjylland;0;590116;1.Reinfektion;1
2021-09-24;Nordjylland;42;590116;2.Bekræftede tilfælde;2
2021-09-24;Sjælland;0;840669;1.Reinfektion;1
2021-09-24;Sjælland;58;840669;2.Bekræftede tilfælde;2
