Week;Year;Age;Vax_status;Type;Variable;Group;Value
48;2021;40-49;Fuld effekt efter revaccination;incidence;cases;alle;2,438000e+02
48;2021;40-49;Fuld effekt efter revaccination;incidence;cases;notprevpos;2,556000e+02
48;2021;40-49;Fuld effekt efter revaccination;incidence;tac;notprevpos;4,121877e+02
48;2021;40-49;Fuld effekt efter revaccination;incidence;tests;alle;3,852250e+04
48;2021;40-49;Fuld effekt efter revaccination;incidence;tests;notprevpos;3,845313e+04
48;2021;40-49;Fuld effekt efter revaccination;incidence;tests;prevpos;3,957754e+04
48;2021;40-49;Første vaccination;antal;cases;notprevpos;1,000000e+02
48;2021;40-49;Første vaccination;antal;cases;prevpos;2,000000e+00
48;2021;40-49;Første vaccination;antal;personer;alle;1,218901e+04
48;2021;40-49;Første vaccination;antal;personer;notprevpos;9,580379e+03
48;2021;40-49;Første vaccination;antal;personer;prevpos;2,608628e+03
48;2021;40-49;Første vaccination;antal;tests;alle;2,358000e+03
48;2021;40-49;Første vaccination;antal;tests;notprevpos;1,772000e+03
48;2021;40-49;Første vaccination;antal;tests;prevpos;5,860000e+02
48;2021;40-49;Første vaccination;incidence;cases;alle;8,368000e+02
48;2021;40-49;Første vaccination;incidence;cases;notprevpos;1,043800e+03
48;2021;40-49;Første vaccination;incidence;tac;notprevpos;2,427039e+03
48;2021;40-49;Første vaccination;incidence;tests;alle;1,934530e+04
48;2021;40-49;Første vaccination;incidence;tests;notprevpos;1,849614e+04
48;2021;40-49;Første vaccination;incidence;tests;prevpos;2,246392e+04
48;2021;40-49;Ingen vaccination;antal;cases;notprevpos;9,210000e+02
48;2021;40-49;Ingen vaccination;antal;cases;prevpos;1,500000e+01
48;2021;40-49;Ingen vaccination;antal;personer;alle;7,615281e+04
48;2021;40-49;Ingen vaccination;antal;personer;notprevpos;6,739846e+04
48;2021;40-49;Ingen vaccination;antal;personer;prevpos;8,754345e+03
48;2021;40-49;Ingen vaccination;antal;tests;alle;1,422900e+04
48;2021;40-49;Ingen vaccination;antal;tests;notprevpos;1,242000e+04
48;2021;40-49;Ingen vaccination;antal;tests;prevpos;1,809000e+03
48;2021;40-49;Ingen vaccination;incidence;cases;alle;1,229100e+03
48;2021;40-49;Ingen vaccination;incidence;cases;notprevpos;1,366500e+03
48;2021;40-49;Ingen vaccination;incidence;tac;notprevpos;3,183273e+03
48;2021;40-49;Ingen vaccination;incidence;tests;alle;1,868480e+04
48;2021;40-49;Ingen vaccination;incidence;tests;notprevpos;1,842772e+04
48;2021;40-49;Ingen vaccination;incidence;tests;prevpos;2,066402e+04
49;2021;40-49;Anden vaccination;antal;cases;notprevpos;6,194000e+03
49;2021;40-49;Anden vaccination;antal;cases;prevpos;5,900000e+01
49;2021;40-49;Anden vaccination;antal;personer;alle;6,545949e+05
49;2021;40-49;Anden vaccination;antal;personer;notprevpos;6,111495e+05
49;2021;40-49;Anden vaccination;antal;personer;prevpos;4,344545e+04
49;2021;40-49;Anden vaccination;antal;tests;alle;1,717500e+05
49;2021;40-49;Anden vaccination;antal;tests;notprevpos;1,614190e+05
49;2021;40-49;Anden vaccination;antal;tests;prevpos;1,033100e+04
49;2021;40-49;Anden vaccination;incidence;cases;alle;9,552000e+02
49;2021;40-49;Anden vaccination;incidence;cases;notprevpos;1,013500e+03
49;2021;40-49;Anden vaccination;incidence;tac;notprevpos;1,972060e+03
49;2021;40-49;Anden vaccination;incidence;tests;alle;2,623760e+04
49;2021;40-49;Anden vaccination;incidence;tests;notprevpos;2,641236e+04
49;2021;40-49;Anden vaccination;incidence;tests;prevpos;2,377924e+04
49;2021;40-49;Fuld effekt efter primært forløb;antal;cases;notprevpos;5,910000e+03
49;2021;40-49;Fuld effekt efter primært forløb;antal;cases;prevpos;5,100000e+01
49;2021;40-49;Fuld effekt efter primært forløb;antal;personer;alle;5,933698e+05
49;2021;40-49;Fuld effekt efter primært forløb;antal;personer;notprevpos;5,542530e+05
49;2021;40-49;Fuld effekt efter primært forløb;antal;personer;prevpos;3,911682e+04
49;2021;40-49;Fuld effekt efter primært forløb;antal;tests;alle;1,469160e+05
49;2021;40-49;Fuld effekt efter primært forløb;antal;tests;notprevpos;1,382610e+05
49;2021;40-49;Fuld effekt efter primært forløb;antal;tests;prevpos;8,655000e+03
49;2021;40-49;Fuld effekt efter primært forløb;incidence;cases;alle;1,004600e+03
49;2021;40-49;Fuld effekt efter primært forløb;incidence;cases;notprevpos;1,066300e+03
49;2021;40-49;Fuld effekt efter primært forløb;incidence;tac;notprevpos;2,134930e+03
49;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;alle;2,475960e+04
49;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;notprevpos;2,494547e+04
49;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;prevpos;2,212603e+04
49;2021;40-49;Fuld effekt efter revaccination;antal;cases;notprevpos;2,510000e+02
49;2021;40-49;Fuld effekt efter revaccination;antal;cases;prevpos;8,000000e+00
49;2021;40-49;Fuld effekt efter revaccination;antal;personer;alle;5,791797e+04
49;2021;40-49;Fuld effekt efter revaccination;antal;personer;notprevpos;5,425854e+04
49;2021;40-49;Fuld effekt efter revaccination;antal;personer;prevpos;3,659429e+03
49;2021;40-49;Fuld effekt efter revaccination;antal;tests;alle;2,428900e+04
49;2021;40-49;Fuld effekt efter revaccination;antal;tests;notprevpos;2,275400e+04
49;2021;40-49;Fuld effekt efter revaccination;antal;tests;prevpos;1,535000e+03
49;2021;40-49;Fuld effekt efter revaccination;incidence;cases;alle;4,472000e+02
49;2021;40-49;Fuld effekt efter revaccination;incidence;cases;notprevpos;4,626000e+02
49;2021;40-49;Fuld effekt efter revaccination;incidence;tac;notprevpos;7,143496e+02
49;2021;40-49;Fuld effekt efter revaccination;incidence;tests;alle;4,193690e+04
49;2021;40-49;Fuld effekt efter revaccination;incidence;tests;notprevpos;4,193626e+04
49;2021;40-49;Fuld effekt efter revaccination;incidence;tests;prevpos;4,194644e+04
49;2021;40-49;Første vaccination;antal;cases;notprevpos;1,270000e+02
49;2021;40-49;Første vaccination;antal;cases;prevpos;7,000000e+00
49;2021;40-49;Første vaccination;antal;personer;alle;1,188599e+04
49;2021;40-49;Første vaccination;antal;personer;notprevpos;9,365782e+03
49;2021;40-49;Første vaccination;antal;personer;prevpos;2,520204e+03
49;2021;40-49;Første vaccination;antal;tests;alle;2,193000e+03
49;2021;40-49;Første vaccination;antal;tests;notprevpos;1,696000e+03
49;2021;40-49;Første vaccination;antal;tests;prevpos;4,970000e+02
49;2021;40-49;Første vaccination;incidence;cases;alle;1,127400e+03
49;2021;40-49;Første vaccination;incidence;cases;notprevpos;1,356000e+03
49;2021;40-49;Første vaccination;incidence;tac;notprevpos;3,186536e+03
49;2021;40-49;Første vaccination;incidence;tests;alle;1,845030e+04
49;2021;40-49;Første vaccination;incidence;tests;notprevpos;1,810847e+04
49;2021;40-49;Første vaccination;incidence;tests;prevpos;1,972063e+04
49;2021;40-49;Ingen vaccination;antal;cases;notprevpos;1,071000e+03
49;2021;40-49;Ingen vaccination;antal;cases;prevpos;2,400000e+01
49;2021;40-49;Ingen vaccination;antal;personer;alle;7,420495e+04
49;2021;40-49;Ingen vaccination;antal;personer;notprevpos;6,532878e+04
49;2021;40-49;Ingen vaccination;antal;personer;prevpos;8,876168e+03
49;2021;40-49;Ingen vaccination;antal;tests;alle;1,333500e+04
49;2021;40-49;Ingen vaccination;antal;tests;notprevpos;1,157100e+04
49;2021;40-49;Ingen vaccination;antal;tests;prevpos;1,764000e+03
49;2021;40-49;Ingen vaccination;incidence;cases;alle;1,475600e+03
49;2021;40-49;Ingen vaccination;incidence;cases;notprevpos;1,639400e+03
49;2021;40-49;Ingen vaccination;incidence;tac;notprevpos;3,895397e+03
49;2021;40-49;Ingen vaccination;incidence;tests;alle;1,797050e+04
49;2021;40-49;Ingen vaccination;incidence;tests;notprevpos;1,771195e+04
49;2021;40-49;Ingen vaccination;incidence;tests;prevpos;1,987344e+04
50;2021;40-49;Anden vaccination;antal;cases;notprevpos;1,004500e+04
50;2021;40-49;Anden vaccination;antal;cases;prevpos;2,700000e+02
50;2021;40-49;Anden vaccination;antal;personer;alle;6,573379e+05
50;2021;40-49;Anden vaccination;antal;personer;notprevpos;6,106012e+05
50;2021;40-49;Anden vaccination;antal;personer;prevpos;4,673669e+04
50;2021;40-49;Anden vaccination;antal;tests;alle;1,784600e+05
50;2021;40-49;Anden vaccination;antal;tests;notprevpos;1,671020e+05
50;2021;40-49;Anden vaccination;antal;tests;prevpos;1,135800e+04
50;2021;40-49;Anden vaccination;incidence;cases;alle;1,569200e+03
50;2021;40-49;Anden vaccination;incidence;cases;notprevpos;1,645100e+03
50;2021;40-49;Anden vaccination;incidence;tac;notprevpos;3,144708e+03
50;2021;40-49;Anden vaccination;incidence;tests;alle;2,714890e+04
50;2021;40-49;Anden vaccination;incidence;tests;notprevpos;2,736680e+04
50;2021;40-49;Anden vaccination;incidence;tests;prevpos;2,430211e+04
50;2021;40-49;Fuld effekt efter primært forløb;antal;cases;notprevpos;9,422000e+03
50;2021;40-49;Fuld effekt efter primært forløb;antal;cases;prevpos;2,510000e+02
50;2021;40-49;Fuld effekt efter primært forløb;antal;personer;alle;5,879529e+05
50;2021;40-49;Fuld effekt efter primært forløb;antal;personer;notprevpos;5,464880e+05
50;2021;40-49;Fuld effekt efter primært forløb;antal;personer;prevpos;4,146484e+04
50;2021;40-49;Fuld effekt efter primært forløb;antal;tests;alle;1,487850e+05
50;2021;40-49;Fuld effekt efter primært forløb;antal;tests;notprevpos;1,395980e+05
50;2021;40-49;Fuld effekt efter primært forløb;antal;tests;prevpos;9,187000e+03
50;2021;40-49;Fuld effekt efter primært forløb;incidence;cases;alle;1,645200e+03
50;2021;40-49;Fuld effekt efter primært forløb;incidence;cases;notprevpos;1,724100e+03
50;2021;40-49;Fuld effekt efter primært forløb;incidence;tac;notprevpos;3,411247e+03
50;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;alle;2,530560e+04
50;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;notprevpos;2,554457e+04
50;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;prevpos;2,215612e+04
50;2021;40-49;Fuld effekt efter revaccination;antal;cases;notprevpos;5,740000e+02
50;2021;40-49;Fuld effekt efter revaccination;antal;cases;prevpos;1,700000e+01
50;2021;40-49;Fuld effekt efter revaccination;antal;personer;alle;6,465703e+04
50;2021;40-49;Fuld effekt efter revaccination;antal;personer;notprevpos;6,045924e+04
50;2021;40-49;Fuld effekt efter revaccination;antal;personer;prevpos;4,197795e+03
50;2021;40-49;Fuld effekt efter revaccination;antal;tests;alle;2,877600e+04
50;2021;40-49;Fuld effekt efter revaccination;antal;tests;notprevpos;2,684400e+04
50;2021;40-49;Fuld effekt efter revaccination;antal;tests;prevpos;1,932000e+03
50;2021;40-49;Fuld effekt efter revaccination;incidence;cases;alle;9,141000e+02
50;2021;40-49;Fuld effekt efter revaccination;incidence;cases;notprevpos;9,494000e+02
50;2021;40-49;Fuld effekt efter revaccination;incidence;tac;notprevpos;1,424810e+03
50;2021;40-49;Fuld effekt efter revaccination;incidence;tests;alle;4,450560e+04
50;2021;40-49;Fuld effekt efter revaccination;incidence;tests;notprevpos;4,440016e+04
50;2021;40-49;Fuld effekt efter revaccination;incidence;tests;prevpos;4,602417e+04
50;2021;40-49;Første vaccination;antal;cases;notprevpos;1,510000e+02
50;2021;40-49;Første vaccination;antal;cases;prevpos;8,000000e+00
50;2021;40-49;Første vaccination;antal;personer;alle;1,069302e+04
50;2021;40-49;Første vaccination;antal;personer;notprevpos;8,466024e+03
50;2021;40-49;Første vaccination;antal;personer;prevpos;2,226993e+03
50;2021;40-49;Første vaccination;antal;tests;alle;2,002000e+03
50;2021;40-49;Første vaccination;antal;tests;notprevpos;1,532000e+03
50;2021;40-49;Første vaccination;antal;tests;prevpos;4,700000e+02
50;2021;40-49;Første vaccination;incidence;cases;alle;1,487000e+03
50;2021;40-49;Første vaccination;incidence;cases;notprevpos;1,783600e+03
50;2021;40-49;Første vaccination;incidence;tac;notprevpos;4,192835e+03
50;2021;40-49;Første vaccination;incidence;tests;alle;1,872250e+04
50;2021;40-49;Første vaccination;incidence;tests;notprevpos;1,809586e+04
50;2021;40-49;Første vaccination;incidence;tests;prevpos;2,110469e+04
50;2021;40-49;Ingen vaccination;antal;cases;notprevpos;1,231000e+03
50;2021;40-49;Ingen vaccination;antal;cases;prevpos;5,400000e+01
50;2021;40-49;Ingen vaccination;antal;personer;alle;7,262996e+04
50;2021;40-49;Ingen vaccination;antal;personer;notprevpos;6,338173e+04
50;2021;40-49;Ingen vaccination;antal;personer;prevpos;9,248228e+03
50;2021;40-49;Ingen vaccination;antal;tests;alle;1,228100e+04
50;2021;40-49;Ingen vaccination;antal;tests;notprevpos;1,065900e+04
50;2021;40-49;Ingen vaccination;antal;tests;prevpos;1,622000e+03
50;2021;40-49;Ingen vaccination;incidence;cases;alle;1,769200e+03
50;2021;40-49;Ingen vaccination;incidence;cases;notprevpos;1,942200e+03
50;2021;40-49;Ingen vaccination;incidence;tac;notprevpos;4,736066e+03
50;2021;40-49;Ingen vaccination;incidence;tests;alle;1,690900e+04
50;2021;40-49;Ingen vaccination;incidence;tests;notprevpos;1,681715e+04
50;2021;40-49;Ingen vaccination;incidence;tests;prevpos;1,753849e+04
51;2021;40-49;Anden vaccination;antal;cases;notprevpos;1,126700e+04
51;2021;40-49;Anden vaccination;antal;cases;prevpos;3,880000e+02
51;2021;40-49;Anden vaccination;antal;personer;alle;6,596452e+05
51;2021;40-49;Anden vaccination;antal;personer;notprevpos;6,089612e+05
51;2021;40-49;Anden vaccination;antal;personer;prevpos;5,068405e+04
51;2021;40-49;Anden vaccination;antal;tests;alle;1,540740e+05
51;2021;40-49;Anden vaccination;antal;tests;notprevpos;1,433380e+05
51;2021;40-49;Anden vaccination;antal;tests;prevpos;1,073600e+04
51;2021;40-49;Anden vaccination;incidence;cases;alle;1,766900e+03
51;2021;40-49;Anden vaccination;incidence;cases;notprevpos;1,850200e+03
51;2021;40-49;Anden vaccination;incidence;tac;notprevpos;3,813580e+03
51;2021;40-49;Anden vaccination;incidence;tests;alle;2,335710e+04
51;2021;40-49;Anden vaccination;incidence;tests;notprevpos;2,353812e+04
51;2021;40-49;Anden vaccination;incidence;tests;prevpos;2,118220e+04
51;2021;40-49;Fuld effekt efter primært forløb;antal;cases;notprevpos;1,028400e+04
51;2021;40-49;Fuld effekt efter primært forløb;antal;cases;prevpos;3,330000e+02
51;2021;40-49;Fuld effekt efter primært forløb;antal;personer;alle;5,833987e+05
51;2021;40-49;Fuld effekt efter primært forløb;antal;personer;notprevpos;5,387678e+05
51;2021;40-49;Fuld effekt efter primært forløb;antal;personer;prevpos;4,463092e+04
51;2021;40-49;Fuld effekt efter primært forløb;antal;tests;alle;1,234110e+05
51;2021;40-49;Fuld effekt efter primært forløb;antal;tests;notprevpos;1,150560e+05
51;2021;40-49;Fuld effekt efter primært forløb;antal;tests;prevpos;8,355000e+03
51;2021;40-49;Fuld effekt efter primært forløb;incidence;cases;alle;1,819900e+03
51;2021;40-49;Fuld effekt efter primært forløb;incidence;cases;notprevpos;1,908800e+03
51;2021;40-49;Fuld effekt efter primært forløb;incidence;tac;notprevpos;4,130538e+03
51;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;alle;2,115380e+04
51;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;notprevpos;2,135540e+04
51;2021;40-49;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,872021e+04
51;2021;40-49;Fuld effekt efter revaccination;antal;cases;notprevpos;9,510000e+02
51;2021;40-49;Fuld effekt efter revaccination;antal;cases;prevpos;4,800000e+01
51;2021;40-49;Fuld effekt efter revaccination;antal;personer;alle;7,162400e+04
51;2021;40-49;Fuld effekt efter revaccination;antal;personer;notprevpos;6,673684e+04
51;2021;40-49;Fuld effekt efter revaccination;antal;personer;prevpos;4,887156e+03
51;2021;40-49;Fuld effekt efter revaccination;antal;tests;alle;2,989600e+04
51;2021;40-49;Fuld effekt efter revaccination;antal;tests;notprevpos;2,773800e+04
51;2021;40-49;Fuld effekt efter revaccination;antal;tests;prevpos;2,158000e+03
51;2021;40-49;Fuld effekt efter revaccination;incidence;cases;alle;1,394800e+03
51;2021;40-49;Fuld effekt efter revaccination;incidence;cases;notprevpos;1,425000e+03
51;2021;40-49;Fuld effekt efter revaccination;incidence;tac;notprevpos;2,210345e+03
51;2021;40-49;Fuld effekt efter revaccination;incidence;tests;alle;4,174020e+04
51;2021;40-49;Fuld effekt efter revaccination;incidence;tests;notprevpos;4,156325e+04
51;2021;40-49;Fuld effekt efter revaccination;incidence;tests;prevpos;4,415656e+04
51;2021;40-49;Første vaccination;antal;cases;notprevpos;1,450000e+02
51;2021;40-49;Første vaccination;antal;cases;prevpos;1,500000e+01
51;2021;40-49;Første vaccination;antal;personer;alle;9,692027e+03
51;2021;40-49;Første vaccination;antal;personer;notprevpos;7,758159e+03
51;2021;40-49;Første vaccination;antal;personer;prevpos;1,933868e+03
51;2021;40-49;Første vaccination;antal;tests;alle;1,419000e+03
51;2021;40-49;Første vaccination;antal;tests;notprevpos;1,107000e+03
51;2021;40-49;Første vaccination;antal;tests;prevpos;3,120000e+02
51;2021;40-49;Første vaccination;incidence;cases;alle;1,650800e+03
51;2021;40-49;Første vaccination;incidence;cases;notprevpos;1,869000e+03
51;2021;40-49;Første vaccination;incidence;tac;notprevpos;4,947831e+03
51;2021;40-49;Første vaccination;incidence;tests;alle;1,464090e+04
51;2021;40-49;Første vaccination;incidence;tests;notprevpos;1,426885e+04
51;2021;40-49;Første vaccination;incidence;tests;prevpos;1,613347e+04
51;2021;40-49;Ingen vaccination;antal;cases;notprevpos;1,125000e+03
51;2021;40-49;Ingen vaccination;antal;cases;prevpos;1,060000e+02
51;2021;40-49;Ingen vaccination;antal;personer;alle;7,122992e+04
51;2021;40-49;Ingen vaccination;antal;personer;notprevpos;6,146533e+04
51;2021;40-49;Ingen vaccination;antal;personer;prevpos;9,764582e+03
51;2021;40-49;Ingen vaccination;antal;tests;alle;9,425000e+03
51;2021;40-49;Ingen vaccination;antal;tests;notprevpos;8,034000e+03
51;2021;40-49;Ingen vaccination;antal;tests;prevpos;1,391000e+03
51;2021;40-49;Ingen vaccination;incidence;cases;alle;1,728200e+03
51;2021;40-49;Ingen vaccination;incidence;cases;notprevpos;1,830300e+03
51;2021;40-49;Ingen vaccination;incidence;tac;notprevpos;5,062575e+03
51;2021;40-49;Ingen vaccination;incidence;tests;alle;1,323180e+04
51;2021;40-49;Ingen vaccination;incidence;tests;notprevpos;1,307078e+04
51;2021;40-49;Ingen vaccination;incidence;tests;prevpos;1,424536e+04
52;2021;40-49;Anden vaccination;antal;cases;notprevpos;1,503500e+04
52;2021;40-49;Anden vaccination;antal;cases;prevpos;6,690000e+02
52;2021;40-49;Anden vaccination;antal;personer;alle;6,606673e+05
52;2021;40-49;Anden vaccination;antal;personer;notprevpos;6,061522e+05
52;2021;40-49;Anden vaccination;antal;personer;prevpos;5,451506e+04
52;2021;40-49;Anden vaccination;antal;tests;alle;1,270450e+05
