"Kommune";"Dato";"Bekræftede tilfælde"
450;2021-02-12;2
461;2021-02-12;6
479;2021-02-12;4
510;2021-02-12;1
530;2021-02-12;1
550;2021-02-12;2
561;2021-02-12;6
573;2021-02-12;1
575;2021-02-12;5
580;2021-02-12;1
607;2021-02-12;2
615;2021-02-12;8
621;2021-02-12;10
630;2021-02-12;2
657;2021-02-12;4
706;2021-02-12;1
707;2021-02-12;2
710;2021-02-12;1
730;2021-02-12;4
740;2021-02-12;11
746;2021-02-12;1
751;2021-02-12;5
756;2021-02-12;1
787;2021-02-12;2
810;2021-02-12;2
813;2021-02-12;3
820;2021-02-12;7
840;2021-02-12;1
846;2021-02-12;1
849;2021-02-12;5
851;2021-02-12;12
101;2021-02-13;52
147;2021-02-13;3
151;2021-02-13;1
153;2021-02-13;6
155;2021-02-13;1
157;2021-02-13;6
159;2021-02-13;3
161;2021-02-13;1
163;2021-02-13;4
165;2021-02-13;2
167;2021-02-13;5
169;2021-02-13;8
173;2021-02-13;2
175;2021-02-13;3
183;2021-02-13;2
185;2021-02-13;5
187;2021-02-13;1
190;2021-02-13;1
201;2021-02-13;4
210;2021-02-13;5
217;2021-02-13;1
219;2021-02-13;4
223;2021-02-13;1
230;2021-02-13;2
240;2021-02-13;1
253;2021-02-13;3
259;2021-02-13;2
265;2021-02-13;5
269;2021-02-13;5
270;2021-02-13;2
316;2021-02-13;1
329;2021-02-13;1
330;2021-02-13;4
336;2021-02-13;1
350;2021-02-13;1
370;2021-02-13;7
376;2021-02-13;1
410;2021-02-13;1
420;2021-02-13;1
430;2021-02-13;1
440;2021-02-13;2
450;2021-02-13;7
461;2021-02-13;9
479;2021-02-13;5
510;2021-02-13;1
540;2021-02-13;2
550;2021-02-13;2
561;2021-02-13;2
573;2021-02-13;5
575;2021-02-13;3
580;2021-02-13;3
607;2021-02-13;5
615;2021-02-13;8
621;2021-02-13;36
630;2021-02-13;5
657;2021-02-13;3
661;2021-02-13;3
671;2021-02-13;1
706;2021-02-13;1
707;2021-02-13;3
710;2021-02-13;3
727;2021-02-13;1
730;2021-02-13;3
740;2021-02-13;8
746;2021-02-13;2
751;2021-02-13;11
756;2021-02-13;1
760;2021-02-13;1
766;2021-02-13;6
779;2021-02-13;1
787;2021-02-13;1
810;2021-02-13;4
813;2021-02-13;3
820;2021-02-13;6
840;2021-02-13;1
849;2021-02-13;1
851;2021-02-13;15
860;2021-02-13;1
101;2021-02-14;48
147;2021-02-14;6
153;2021-02-14;5
157;2021-02-14;5
159;2021-02-14;1
161;2021-02-14;3
163;2021-02-14;6
167;2021-02-14;2
169;2021-02-14;9
173;2021-02-14;1
175;2021-02-14;2
183;2021-02-14;7
185;2021-02-14;3
187;2021-02-14;3
190;2021-02-14;2
201;2021-02-14;1
210;2021-02-14;2
217;2021-02-14;1
223;2021-02-14;4
230;2021-02-14;3
240;2021-02-14;2
250;2021-02-14;3
253;2021-02-14;10
259;2021-02-14;6
265;2021-02-14;7
269;2021-02-14;1
270;2021-02-14;2
306;2021-02-14;2
316;2021-02-14;3
320;2021-02-14;2
326;2021-02-14;1
329;2021-02-14;1
330;2021-02-14;5
370;2021-02-14;11
376;2021-02-14;1
400;2021-02-14;1
410;2021-02-14;3
420;2021-02-14;2
430;2021-02-14;6
440;2021-02-14;1
450;2021-02-14;4
461;2021-02-14;29
479;2021-02-14;2
510;2021-02-14;6
540;2021-02-14;4
550;2021-02-14;1
561;2021-02-14;2
573;2021-02-14;1
575;2021-02-14;1
580;2021-02-14;3
607;2021-02-14;2
615;2021-02-14;8
621;2021-02-14;22
630;2021-02-14;7
657;2021-02-14;3
661;2021-02-14;1
665;2021-02-14;1
706;2021-02-14;1
707;2021-02-14;2
710;2021-02-14;1
730;2021-02-14;5
740;2021-02-14;7
746;2021-02-14;1
751;2021-02-14;4
756;2021-02-14;1
760;2021-02-14;1
766;2021-02-14;4
779;2021-02-14;1
787;2021-02-14;4
791;2021-02-14;3
813;2021-02-14;3
820;2021-02-14;2
846;2021-02-14;3
849;2021-02-14;1
851;2021-02-14;19
860;2021-02-14;2
101;2021-02-15;67
147;2021-02-15;9
151;2021-02-15;4
153;2021-02-15;3
155;2021-02-15;2
157;2021-02-15;4
159;2021-02-15;6
161;2021-02-15;3
163;2021-02-15;4
165;2021-02-15;4
167;2021-02-15;5
169;2021-02-15;7
175;2021-02-15;5
183;2021-02-15;5
185;2021-02-15;6
187;2021-02-15;1
190;2021-02-15;7
210;2021-02-15;2
217;2021-02-15;4
219;2021-02-15;5
223;2021-02-15;1
230;2021-02-15;6
240;2021-02-15;3
250;2021-02-15;2
253;2021-02-15;8
259;2021-02-15;7
265;2021-02-15;10
269;2021-02-15;2
316;2021-02-15;5
320;2021-02-15;3
329;2021-02-15;3
330;2021-02-15;4
340;2021-02-15;4
350;2021-02-15;2
360;2021-02-15;1
370;2021-02-15;5
400;2021-02-15;1
410;2021-02-15;3
420;2021-02-15;2
430;2021-02-15;8
440;2021-02-15;1
450;2021-02-15;1
461;2021-02-15;17
479;2021-02-15;2
480;2021-02-15;4
482;2021-02-15;1
510;2021-02-15;1
540;2021-02-15;2
550;2021-02-15;1
575;2021-02-15;1
580;2021-02-15;10
607;2021-02-15;9
615;2021-02-15;11
621;2021-02-15;37
630;2021-02-15;4
657;2021-02-15;7
661;2021-02-15;2
665;2021-02-15;4
671;2021-02-15;1
706;2021-02-15;1
707;2021-02-15;3
710;2021-02-15;2
727;2021-02-15;1
730;2021-02-15;9
740;2021-02-15;14
746;2021-02-15;2
751;2021-02-15;15
756;2021-02-15;1
760;2021-02-15;1
766;2021-02-15;2
779;2021-02-15;1
787;2021-02-15;5
813;2021-02-15;2
820;2021-02-15;5
840;2021-02-15;2
849;2021-02-15;4
851;2021-02-15;16
101;2021-02-16;67
147;2021-02-16;6
151;2021-02-16;3
153;2021-02-16;9
157;2021-02-16;1
159;2021-02-16;7
161;2021-02-16;3
163;2021-02-16;5
165;2021-02-16;3
167;2021-02-16;5
169;2021-02-16;8
173;2021-02-16;1
175;2021-02-16;4
183;2021-02-16;5
185;2021-02-16;6
187;2021-02-16;1
190;2021-02-16;4
201;2021-02-16;2
210;2021-02-16;2
217;2021-02-16;7
219;2021-02-16;5
230;2021-02-16;4
240;2021-02-16;5
250;2021-02-16;1
253;2021-02-16;7
259;2021-02-16;7
265;2021-02-16;8
316;2021-02-16;4
320;2021-02-16;7
326;2021-02-16;1
329;2021-02-16;1
330;2021-02-16;10
336;2021-02-16;2
340;2021-02-16;1
350;2021-02-16;4
360;2021-02-16;2
370;2021-02-16;15
376;2021-02-16;1
390;2021-02-16;1
410;2021-02-16;4
420;2021-02-16;2
430;2021-02-16;3
440;2021-02-16;5
450;2021-02-16;7
461;2021-02-16;37
479;2021-02-16;6
480;2021-02-16;1
510;2021-02-16;1
530;2021-02-16;1
540;2021-02-16;4
550;2021-02-16;1
561;2021-02-16;4
573;2021-02-16;3
575;2021-02-16;3
580;2021-02-16;18
607;2021-02-16;17
615;2021-02-16;11
621;2021-02-16;58
630;2021-02-16;13
657;2021-02-16;4
661;2021-02-16;4
706;2021-02-16;3
707;2021-02-16;2
710;2021-02-16;2
727;2021-02-16;1
730;2021-02-16;18
740;2021-02-16;11
746;2021-02-16;8
751;2021-02-16;18
756;2021-02-16;2
766;2021-02-16;4
779;2021-02-16;2
787;2021-02-16;1
791;2021-02-16;3
810;2021-02-16;1
813;2021-02-16;1
820;2021-02-16;2
840;2021-02-16;2
846;2021-02-16;1
849;2021-02-16;4
851;2021-02-16;15
101;2021-02-17;81
147;2021-02-17;8
151;2021-02-17;3
153;2021-02-17;8
155;2021-02-17;3
157;2021-02-17;4
159;2021-02-17;13
161;2021-02-17;2
163;2021-02-17;4
165;2021-02-17;6
167;2021-02-17;6
169;2021-02-17;6
173;2021-02-17;3
175;2021-02-17;8
183;2021-02-17;7
185;2021-02-17;8
187;2021-02-17;2
190;2021-02-17;7
210;2021-02-17;7
217;2021-02-17;6
219;2021-02-17;1
223;2021-02-17;4
230;2021-02-17;2
240;2021-02-17;2
250;2021-02-17;1
253;2021-02-17;10
259;2021-02-17;8
260;2021-02-17;1
265;2021-02-17;8
270;2021-02-17;1
316;2021-02-17;5
320;2021-02-17;5
326;2021-02-17;2
329;2021-02-17;5
330;2021-02-17;5
336;2021-02-17;3
340;2021-02-17;3
350;2021-02-17;1
370;2021-02-17;7
376;2021-02-17;1
400;2021-02-17;1
410;2021-02-17;1
420;2021-02-17;1
430;2021-02-17;3
440;2021-02-17;2
450;2021-02-17;6
461;2021-02-17;38
480;2021-02-17;3
510;2021-02-17;3
530;2021-02-17;2
540;2021-02-17;5
550;2021-02-17;1
561;2021-02-17;4
573;2021-02-17;6
575;2021-02-17;3
580;2021-02-17;16
607;2021-02-17;14
615;2021-02-17;9
621;2021-02-17;52
630;2021-02-17;12
657;2021-02-17;6
661;2021-02-17;1
706;2021-02-17;2
707;2021-02-17;4
727;2021-02-17;1
730;2021-02-17;7
740;2021-02-17;14
746;2021-02-17;5
751;2021-02-17;21
756;2021-02-17;3
760;2021-02-17;5
766;2021-02-17;1
773;2021-02-17;1
787;2021-02-17;3
791;2021-02-17;4
810;2021-02-17;2
813;2021-02-17;3
820;2021-02-17;2
840;2021-02-17;1
849;2021-02-17;2
851;2021-02-17;19
101;2021-02-18;58
147;2021-02-18;2
151;2021-02-18;5
153;2021-02-18;1
157;2021-02-18;4
159;2021-02-18;8
161;2021-02-18;3
163;2021-02-18;4
165;2021-02-18;5
167;2021-02-18;5
169;2021-02-18;7
173;2021-02-18;2
175;2021-02-18;5
183;2021-02-18;11
185;2021-02-18;4
187;2021-02-18;1
190;2021-02-18;9
201;2021-02-18;1
210;2021-02-18;1
217;2021-02-18;12
219;2021-02-18;1
223;2021-02-18;2
230;2021-02-18;1
240;2021-02-18;3
250;2021-02-18;2
253;2021-02-18;6
259;2021-02-18;12
265;2021-02-18;5
269;2021-02-18;1
270;2021-02-18;1
316;2021-02-18;9
320;2021-02-18;8
329;2021-02-18;4
330;2021-02-18;13
336;2021-02-18;2
340;2021-02-18;1
350;2021-02-18;2
360;2021-02-18;1
370;2021-02-18;7
376;2021-02-18;1
400;2021-02-18;1
410;2021-02-18;2
420;2021-02-18;1
430;2021-02-18;5
440;2021-02-18;5
450;2021-02-18;7
461;2021-02-18;39
479;2021-02-18;6
480;2021-02-18;3
482;2021-02-18;1
510;2021-02-18;8
530;2021-02-18;3
540;2021-02-18;1
550;2021-02-18;2
561;2021-02-18;2
573;2021-02-18;6
575;2021-02-18;1
580;2021-02-18;16
607;2021-02-18;10
615;2021-02-18;9
621;2021-02-18;37
630;2021-02-18;15
657;2021-02-18;4
661;2021-02-18;3
671;2021-02-18;1
706;2021-02-18;2
707;2021-02-18;2
710;2021-02-18;3
727;2021-02-18;1
730;2021-02-18;13
740;2021-02-18;9
746;2021-02-18;4
751;2021-02-18;26
756;2021-02-18;4
760;2021-02-18;2
766;2021-02-18;2
779;2021-02-18;1
787;2021-02-18;4
791;2021-02-18;2
810;2021-02-18;5
813;2021-02-18;2
820;2021-02-18;11
825;2021-02-18;1
840;2021-02-18;1
846;2021-02-18;5
849;2021-02-18;4
851;2021-02-18;30
860;2021-02-18;6
101;2021-02-19;76
147;2021-02-19;8
151;2021-02-19;4
153;2021-02-19;4
155;2021-02-19;1
157;2021-02-19;7
159;2021-02-19;7
161;2021-02-19;4
163;2021-02-19;3
165;2021-02-19;5
167;2021-02-19;5
169;2021-02-19;11
173;2021-02-19;3
175;2021-02-19;5
183;2021-02-19;4
185;2021-02-19;4
187;2021-02-19;7
190;2021-02-19;11
210;2021-02-19;1
217;2021-02-19;8
219;2021-02-19;1
223;2021-02-19;2
230;2021-02-19;5
240;2021-02-19;2
253;2021-02-19;10
259;2021-02-19;8
260;2021-02-19;1
265;2021-02-19;11
270;2021-02-19;2
316;2021-02-19;13
320;2021-02-19;1
326;2021-02-19;3
329;2021-02-19;8
330;2021-02-19;5
336;2021-02-19;1
340;2021-02-19;7
350;2021-02-19;2
360;2021-02-19;2
370;2021-02-19;10
376;2021-02-19;1
410;2021-02-19;2
430;2021-02-19;3
440;2021-02-19;2
450;2021-02-19;4
461;2021-02-19;33
479;2021-02-19;2
480;2021-02-19;2
510;2021-02-19;7
530;2021-02-19;1
540;2021-02-19;5
550;2021-02-19;2
561;2021-02-19;7
563;2021-02-19;1
573;2021-02-19;3
575;2021-02-19;2
580;2021-02-19;6
607;2021-02-19;4
615;2021-02-19;6
621;2021-02-19;32
630;2021-02-19;15
657;2021-02-19;9
661;2021-02-19;1
706;2021-02-19;1
707;2021-02-19;2
710;2021-02-19;1
730;2021-02-19;7
740;2021-02-19;7
746;2021-02-19;4
751;2021-02-19;14
756;2021-02-19;1
760;2021-02-19;1
766;2021-02-19;1
773;2021-02-19;4
787;2021-02-19;2
791;2021-02-19;3
813;2021-02-19;3
840;2021-02-19;1
846;2021-02-19;2
849;2021-02-19;4
851;2021-02-19;11
860;2021-02-19;2
101;2021-02-20;64
147;2021-02-20;7
151;2021-02-20;4
153;2021-02-20;8
155;2021-02-20;1
157;2021-02-20;3
159;2021-02-20;11
165;2021-02-20;6
167;2021-02-20;4
169;2021-02-20;6
173;2021-02-20;1
175;2021-02-20;5
183;2021-02-20;2
185;2021-02-20;5
190;2021-02-20;6
210;2021-02-20;4
217;2021-02-20;7
219;2021-02-20;4
230;2021-02-20;4
240;2021-02-20;2
250;2021-02-20;2
253;2021-02-20;5
259;2021-02-20;1
265;2021-02-20;9
269;2021-02-20;1
270;2021-02-20;1
306;2021-02-20;1
316;2021-02-20;5
320;2021-02-20;9
329;2021-02-20;3
330;2021-02-20;8
340;2021-02-20;4
350;2021-02-20;2
360;2021-02-20;1
370;2021-02-20;11
390;2021-02-20;1
400;2021-02-20;2
430;2021-02-20;4
440;2021-02-20;3
450;2021-02-20;10
461;2021-02-20;19
479;2021-02-20;5
480;2021-02-20;3
482;2021-02-20;1
510;2021-02-20;6
530;2021-02-20;1
540;2021-02-20;2
550;2021-02-20;1
561;2021-02-20;1
573;2021-02-20;2
575;2021-02-20;4
580;2021-02-20;8
607;2021-02-20;5
615;2021-02-20;5
621;2021-02-20;41
630;2021-02-20;15
657;2021-02-20;3
661;2021-02-20;3
671;2021-02-20;1
706;2021-02-20;1
727;2021-02-20;6
730;2021-02-20;7
740;2021-02-20;11
746;2021-02-20;4
751;2021-02-20;17
756;2021-02-20;3
760;2021-02-20;1
766;2021-02-20;3
787;2021-02-20;2
791;2021-02-20;2
810;2021-02-20;1
813;2021-02-20;2
820;2021-02-20;2
849;2021-02-20;1
851;2021-02-20;18
860;2021-02-20;2
101;2021-02-21;53
147;2021-02-21;9
151;2021-02-21;8
153;2021-02-21;6
157;2021-02-21;9
159;2021-02-21;5
161;2021-02-21;4
165;2021-02-21;7
167;2021-02-21;7
169;2021-02-21;6
173;2021-02-21;6
175;2021-02-21;8
183;2021-02-21;12
185;2021-02-21;5
190;2021-02-21;4
201;2021-02-21;1
210;2021-02-21;5
217;2021-02-21;6
219;2021-02-21;3
223;2021-02-21;3
230;2021-02-21;5
240;2021-02-21;2
250;2021-02-21;4
253;2021-02-21;11
259;2021-02-21;7
260;2021-02-21;2
265;2021-02-21;8
269;2021-02-21;1
306;2021-02-21;1
316;2021-02-21;8
320;2021-02-21;2
326;2021-02-21;1
329;2021-02-21;3
330;2021-02-21;8
336;2021-02-21;1
340;2021-02-21;3
350;2021-02-21;3
360;2021-02-21;2
370;2021-02-21;10
410;2021-02-21;1
430;2021-02-21;4
440;2021-02-21;7
450;2021-02-21;5
461;2021-02-21;43
479;2021-02-21;4
480;2021-02-21;1
482;2021-02-21;1
510;2021-02-21;2
530;2021-02-21;4
540;2021-02-21;4
550;2021-02-21;3
561;2021-02-21;3
563;2021-02-21;1
573;2021-02-21;2
580;2021-02-21;8
607;2021-02-21;5
615;2021-02-21;10
621;2021-02-21;38
630;2021-02-21;18
657;2021-02-21;10
661;2021-02-21;2
665;2021-02-21;3
671;2021-02-21;1
706;2021-02-21;1
707;2021-02-21;1
710;2021-02-21;7
730;2021-02-21;6
740;2021-02-21;9
746;2021-02-21;7
751;2021-02-21;21
756;2021-02-21;1
760;2021-02-21;1
766;2021-02-21;2
779;2021-02-21;1
787;2021-02-21;7
791;2021-02-21;2
810;2021-02-21;1
813;2021-02-21;3
849;2021-02-21;1
851;2021-02-21;14
860;2021-02-21;2
101;2021-02-22;63
147;2021-02-22;3
151;2021-02-22;6
153;2021-02-22;4
155;2021-02-22;2
157;2021-02-22;5
159;2021-02-22;10
161;2021-02-22;7
163;2021-02-22;7
165;2021-02-22;3
167;2021-02-22;6
169;2021-02-22;24
175;2021-02-22;4
183;2021-02-22;7
185;2021-02-22;6
187;2021-02-22;4
190;2021-02-22;8
210;2021-02-22;6
217;2021-02-22;12
219;2021-02-22;2
223;2021-02-22;2
230;2021-02-22;3
240;2021-02-22;1
250;2021-02-22;1
253;2021-02-22;6
259;2021-02-22;12
265;2021-02-22;12
269;2021-02-22;1
306;2021-02-22;2
316;2021-02-22;9
320;2021-02-22;6
326;2021-02-22;2
329;2021-02-22;13
330;2021-02-22;15
336;2021-02-22;2
340;2021-02-22;4
350;2021-02-22;4
370;2021-02-22;6
376;2021-02-22;1
390;2021-02-22;1
400;2021-02-22;1
410;2021-02-22;2
420;2021-02-22;3
430;2021-02-22;11
440;2021-02-22;6
450;2021-02-22;15
461;2021-02-22;41
479;2021-02-22;4
480;2021-02-22;1
510;2021-02-22;3
530;2021-02-22;2
540;2021-02-22;2
550;2021-02-22;1
561;2021-02-22;2
573;2021-02-22;1
575;2021-02-22;2
580;2021-02-22;6
607;2021-02-22;5
615;2021-02-22;14
621;2021-02-22;48
630;2021-02-22;17
657;2021-02-22;15
661;2021-02-22;6
707;2021-02-22;2
710;2021-02-22;5
727;2021-02-22;3
730;2021-02-22;9
740;2021-02-22;17
746;2021-02-22;2
751;2021-02-22;28
756;2021-02-22;4
760;2021-02-22;2
766;2021-02-22;5
773;2021-02-22;2
787;2021-02-22;7
791;2021-02-22;1
810;2021-02-22;1
813;2021-02-22;2
846;2021-02-22;1
851;2021-02-22;25
101;2021-02-23;107
147;2021-02-23;12
151;2021-02-23;4
153;2021-02-23;3
157;2021-02-23;8
159;2021-02-23;7
161;2021-02-23;3
163;2021-02-23;9
165;2021-02-23;6
167;2021-02-23;11
169;2021-02-23;15
173;2021-02-23;9
175;2021-02-23;7
183;2021-02-23;18
185;2021-02-23;4
187;2021-02-23;4
190;2021-02-23;7
210;2021-02-23;20
217;2021-02-23;14
219;2021-02-23;7
223;2021-02-23;2
230;2021-02-23;2
240;2021-02-23;6
250;2021-02-23;3
253;2021-02-23;14
259;2021-02-23;12
260;2021-02-23;2
265;2021-02-23;6
269;2021-02-23;1
306;2021-02-23;2
316;2021-02-23;12
320;2021-02-23;4
326;2021-02-23;3
329;2021-02-23;5
330;2021-02-23;17
336;2021-02-23;4
340;2021-02-23;1
350;2021-02-23;2
370;2021-02-23;16
376;2021-02-23;2
410;2021-02-23;1
420;2021-02-23;2
430;2021-02-23;3
440;2021-02-23;1
450;2021-02-23;10
461;2021-02-23;30
479;2021-02-23;5
480;2021-02-23;1
510;2021-02-23;1
530;2021-02-23;1
540;2021-02-23;4
550;2021-02-23;3
561;2021-02-23;5
573;2021-02-23;2
575;2021-02-23;1
580;2021-02-23;8
607;2021-02-23;9
615;2021-02-23;8
621;2021-02-23;35
630;2021-02-23;28
657;2021-02-23;3
661;2021-02-23;2
665;2021-02-23;1
706;2021-02-23;1
730;2021-02-23;5
740;2021-02-23;8
746;2021-02-23;2
751;2021-02-23;22
756;2021-02-23;10
760;2021-02-23;1
766;2021-02-23;1
779;2021-02-23;1
787;2021-02-23;5
791;2021-02-23;4
813;2021-02-23;4
840;2021-02-23;2
846;2021-02-23;3
851;2021-02-23;26
860;2021-02-23;1
101;2021-02-24;92
147;2021-02-24;5
151;2021-02-24;4
153;2021-02-24;4
155;2021-02-24;1
157;2021-02-24;4
159;2021-02-24;11
161;2021-02-24;12
163;2021-02-24;4
165;2021-02-24;2
167;2021-02-24;6
169;2021-02-24;18
173;2021-02-24;2
175;2021-02-24;5
183;2021-02-24;8
185;2021-02-24;10
187;2021-02-24;1
190;2021-02-24;8
210;2021-02-24;4
217;2021-02-24;6
219;2021-02-24;9
223;2021-02-24;5
230;2021-02-24;8
240;2021-02-24;7
250;2021-02-24;7
253;2021-02-24;11
259;2021-02-24;13
260;2021-02-24;3
265;2021-02-24;12
269;2021-02-24;5
306;2021-02-24;5
316;2021-02-24;10
320;2021-02-24;6
329;2021-02-24;4
330;2021-02-24;12
336;2021-02-24;2
350;2021-02-24;2
360;2021-02-24;1
370;2021-02-24;8
376;2021-02-24;3
410;2021-02-24;4
420;2021-02-24;1
430;2021-02-24;7
440;2021-02-24;3
450;2021-02-24;3
461;2021-02-24;34
479;2021-02-24;4
510;2021-02-24;7
530;2021-02-24;4
550;2021-02-24;3
561;2021-02-24;5
580;2021-02-24;8
607;2021-02-24;3
615;2021-02-24;7
621;2021-02-24;31
630;2021-02-24;22
657;2021-02-24;6
661;2021-02-24;5
665;2021-02-24;2
707;2021-02-24;1
710;2021-02-24;2
730;2021-02-24;3
740;2021-02-24;7
746;2021-02-24;2
751;2021-02-24;26
756;2021-02-24;2
760;2021-02-24;1
766;2021-02-24;4
773;2021-02-24;1
779;2021-02-24;1
787;2021-02-24;7
791;2021-02-24;4
810;2021-02-24;1
820;2021-02-24;2
846;2021-02-24;3
851;2021-02-24;12
860;2021-02-24;2
101;2021-02-25;78
147;2021-02-25;8
151;2021-02-25;1
153;2021-02-25;10
157;2021-02-25;17
159;2021-02-25;3
161;2021-02-25;4
163;2021-02-25;5
165;2021-02-25;4
167;2021-02-25;10
169;2021-02-25;11
173;2021-02-25;2
175;2021-02-25;2
183;2021-02-25;17
185;2021-02-25;5
187;2021-02-25;2
190;2021-02-25;7
210;2021-02-25;8
217;2021-02-25;4
219;2021-02-25;5
223;2021-02-25;1
230;2021-02-25;5
240;2021-02-25;10
250;2021-02-25;3
253;2021-02-25;16
259;2021-02-25;8
260;2021-02-25;2
265;2021-02-25;8
269;2021-02-25;4
270;2021-02-25;2
306;2021-02-25;9
316;2021-02-25;14
320;2021-02-25;6
326;2021-02-25;2
329;2021-02-25;4
330;2021-02-25;15
336;2021-02-25;3
340;2021-02-25;3
350;2021-02-25;4
360;2021-02-25;1
370;2021-02-25;6
376;2021-02-25;2
390;2021-02-25;2
400;2021-02-25;1
410;2021-02-25;4
420;2021-02-25;1
430;2021-02-25;5
440;2021-02-25;1
450;2021-02-25;6
461;2021-02-25;39
479;2021-02-25;3
482;2021-02-25;2
510;2021-02-25;3
530;2021-02-25;1
540;2021-02-25;2
550;2021-02-25;2
561;2021-02-25;2
580;2021-02-25;3
607;2021-02-25;5
615;2021-02-25;6
621;2021-02-25;33
630;2021-02-25;28
657;2021-02-25;7
706;2021-02-25;2
730;2021-02-25;9
740;2021-02-25;5
746;2021-02-25;1
751;2021-02-25;16
756;2021-02-25;5
760;2021-02-25;3
766;2021-02-25;7
779;2021-02-25;2
787;2021-02-25;6
791;2021-02-25;5
813;2021-02-25;1
846;2021-02-25;5
849;2021-02-25;4
851;2021-02-25;17
860;2021-02-25;1
101;2021-02-26;96
147;2021-02-26;10
151;2021-02-26;8
153;2021-02-26;7
157;2021-02-26;8
159;2021-02-26;16
161;2021-02-26;3
163;2021-02-26;4
165;2021-02-26;5
167;2021-02-26;11
169;2021-02-26;12
173;2021-02-26;1
175;2021-02-26;5
183;2021-02-26;8
185;2021-02-26;5
187;2021-02-26;1
190;2021-02-26;9
201;2021-02-26;2
210;2021-02-26;5
217;2021-02-26;6
219;2021-02-26;2
223;2021-02-26;7
230;2021-02-26;1
240;2021-02-26;4
250;2021-02-26;8
253;2021-02-26;10
259;2021-02-26;7
265;2021-02-26;9
306;2021-02-26;3
316;2021-02-26;5
320;2021-02-26;4
326;2021-02-26;2
329;2021-02-26;1
330;2021-02-26;12
340;2021-02-26;3
350;2021-02-26;1
370;2021-02-26;10
376;2021-02-26;3
410;2021-02-26;1
420;2021-02-26;2
430;2021-02-26;7
440;2021-02-26;2
450;2021-02-26;7
461;2021-02-26;34
479;2021-02-26;5
480;2021-02-26;1
482;2021-02-26;1
510;2021-02-26;4
540;2021-02-26;2
550;2021-02-26;4
561;2021-02-26;6
573;2021-02-26;2
575;2021-02-26;1
580;2021-02-26;3
607;2021-02-26;9
615;2021-02-26;4
621;2021-02-26;23
630;2021-02-26;23
657;2021-02-26;2
665;2021-02-26;2
710;2021-02-26;3
730;2021-02-26;7
740;2021-02-26;3
751;2021-02-26;12
756;2021-02-26;4
760;2021-02-26;2
766;2021-02-26;4
773;2021-02-26;1
787;2021-02-26;5
791;2021-02-26;1
820;2021-02-26;4
851;2021-02-26;12
860;2021-02-26;1
101;2021-02-27;68
147;2021-02-27;3
151;2021-02-27;7
153;2021-02-27;5
155;2021-02-27;1
157;2021-02-27;5
159;2021-02-27;13
161;2021-02-27;5
163;2021-02-27;8
165;2021-02-27;3
167;2021-02-27;11
169;2021-02-27;10
173;2021-02-27;3
175;2021-02-27;2
183;2021-02-27;17
185;2021-02-27;5
187;2021-02-27;1
190;2021-02-27;2
210;2021-02-27;11
217;2021-02-27;13
219;2021-02-27;2
223;2021-02-27;1
230;2021-02-27;5
240;2021-02-27;4
250;2021-02-27;2
253;2021-02-27;7
259;2021-02-27;6
265;2021-02-27;11
269;2021-02-27;1
270;2021-02-27;1
306;2021-02-27;2
316;2021-02-27;6
320;2021-02-27;1
326;2021-02-27;2
329;2021-02-27;2
330;2021-02-27;9
340;2021-02-27;4
350;2021-02-27;1
370;2021-02-27;4
376;2021-02-27;4
390;2021-02-27;1
400;2021-02-27;1
410;2021-02-27;2
430;2021-02-27;2
440;2021-02-27;2
450;2021-02-27;4
461;2021-02-27;33
482;2021-02-27;1
510;2021-02-27;1
530;2021-02-27;2
550;2021-02-27;1
561;2021-02-27;4
573;2021-02-27;2
575;2021-02-27;3
580;2021-02-27;5
607;2021-02-27;1
615;2021-02-27;10
621;2021-02-27;17
630;2021-02-27;23
657;2021-02-27;5
706;2021-02-27;1
727;2021-02-27;2
730;2021-02-27;7
740;2021-02-27;7
746;2021-02-27;1
751;2021-02-27;18
760;2021-02-27;2
766;2021-02-27;6
779;2021-02-27;1
787;2021-02-27;1
791;2021-02-27;4
813;2021-02-27;1
820;2021-02-27;1
840;2021-02-27;1
